BRN,ACC,CCY,PAYIN_OPTION,TD_AMOUNT,OFFSET_BRN,TD_OFFSET_ACC,REFERENCE_NO,TENOR,TD_WITHDRAWER_NAME,TD_CERT_PRINT_DT,ENDORSABLE,JOINT_AC_INDICATOR,JOINT_HOLDER,PAYIN_DT,PAYIN_BRN,PAYIN_ACC,PAYIN_CCY,RATE_TYPE,ROLLOVER_INTRT,INT_BOOK_ACC,INT_BOOK_BRN,INT_BOOK_CCY,AUTOLIQD,GEN_MAT_ADV,GEN_RENEWAL_NOT,ADVICE_MEDIA,EMAIL,CREATION_DT,CUSTODY_STAT,DOC_STAT,AC_STAT,AC_BLOCKED,REASON_CODE,LATEST_VERSION_NO,LIQD_DATE,TD_DEPOSITER,TD_DEPOSITER_NAME,TD_CERT_COLLECTOR,TD_CERT_COLLECTOR_NAME,TD_WITHDRAWER,LATEST_EVENT_SEQ_NO,TXN_ID,NEXT_RATE_CHANGE_DT,TD_INT_AMT_READJ_CCY,TD_INT_AMT,TD_MATURITY_AMT,TD_PRN_AMT_READJ_CCY,TD_MAT_AMT_READJ_CCY,ORIGINAL_TD_AMT,ALLOW_PARTIAL_PREPAYMENT,ORIGINAL_TENOR,SPL_COND_INT_RATE,PARTIAL_PREPAID_DATE,CUSTOMER_DCV,DCV_SLIDE_NO,DOCUMENT_NUMBER,DOCUMENT_DIGIT,CONTROL_BRANCH,CTRL_COST_CENTER,TD_CONTROL_EXECUTIVE,TAX_BENEFIT_CODE,DOCUMENT_REGION,OFICINA_CREACION,CREATION_COST_CENTER,TD_CREATION_EXECUTIVE,CREATION_CHANNEL_SYSTEM,CREATION_CHANNEL,LIQD_BRN,LIQD_COST_CENTER,TD_LIQD_EXECUTIVE,LIQD_CHANNEL,CREATION_TRN_CODE,MAINT_DATE,MAINT_BRANCH,MAINT_COST_CENTER,MAINT_EXECUTIVE,MAINT_CHANNEL_SYSTEM,CMAINT_CHANNEL,PREV_RATE,COMMER_COST_CENTER,BAE_BRANCH,BAE_DOC_NUM,BAE_SEQUENTIAL_NUM,BAE_OPERATION_TYPE,AUTHORIZER_RUT_ID,VALUEDATED_DOC_PRNT_BRN,MIG_DOC_MARK,DESTINATION_CODE,DCV_CUSTOMER_NO,CUSTOMER_SECOND_NAME,OPERATION_KEY,DCV_DEPOSIT,DEP_GUARANTEE,BIS57,RATE_VALUE,RATE_SPREAD,AUTH_RATE,RATE_CODE,SPL_COND_TAX_RATE,MOVE_DORMANCY,RETN_DAYS,RETN_TYPE,INPUT_TAX_AMT,CUST_NEG,CUST_NEG_VIEW,PREV_TD_INT_AMT_READJ_CCY,NATIONALITY
017,100000001592,BRL,P,116748.000,OFF,100000001592,TRN000000001592,1592,Td Withdrawer Name 1592,2026-05-12,E,J,JOINT_HOLDER,2026-05-12,PAY,100000001592,BRL,RA,RO,100000001592,INT,BRL,A,G,GE,ADVICE_MEDIA_15,EMAIL_1592,2026-05-12,CU,D,A,A,REASON_CODE_1592,LATE,2026-05-12,TD_DEPOSITER,Td Depositer Name 1592,TD_CERT_COLL,Td Cert Collector Name 1592,TD_WITHDRAWE,7737,TXN0000000000001592,2026-05-12,78619.2000,89719.200,164303.200,33398.4000,13083.2000,42158.400,A,875639,2.70000,2026-05-12,234524,520706,DOCUME,D,017,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-05-12,017,MAI,MAI,MAI,CMA,4.4500,COMME,017,800241,564214,BAE,AUTHORIZE,VAL,M,DESTI,CUST000792,CUST000792,OPERATION_KEY_1,D,D,B,2.79000,2.51000,A,RATE_CODE_,3.73000,M,RETN_,RETN_,22475.200,596719.00000,990515.00000,12657.6000,NAT
018,100000001593,USD,P,168.000,OFF,100000001593,TRN000000001593,2384,Td Withdrawer Name 1593,2026-05-13,E,J,JOINT_HOLDER,2026-05-13,PAY,100000001593,USD,RA,RO,100000001593,INT,USD,A,G,GE,ADVICE_MEDIA_15,EMAIL_1593,2026-05-13,CU,D,A,A,REASON_CODE_1593,LATE,2026-05-13,TD_DEPOSITER,Td Depositer Name 1593,TD_CERT_COLL,Td Cert Collector Name 1593,TD_WITHDRAWE,5724,TXN0000000000001593,2026-05-13,6164.8000,10861.300,5180.200,14496.7000,22305.5000,13258.400,A,668102,2.66000,2026-05-13,303215,976827,DOCUME,D,018,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-05-13,018,MAI,MAI,MAI,CMA,1.6000,COMME,018,837544,257613,BAE,AUTHORIZE,VAL,M,DESTI,CUST000793,CUST000793,OPERATION_KEY_1,D,D,B,2.21000,3.91000,A,RATE_CODE_,1.62000,M,RETN_,RETN_,18569.200,361943.00000,757332.00000,5400.9000,NAT
019,100000001594,PEN,P,23118.800,OFF,100000001594,TRN000000001594,455,Td Withdrawer Name 1594,2026-05-14,E,J,JOINT_HOLDER,2026-05-14,PAY,100000001594,PEN,RA,RO,100000001594,INT,PEN,A,G,GE,ADVICE_MEDIA_15,EMAIL_1594,2026-05-14,CU,D,A,A,REASON_CODE_1594,LATE,2026-05-14,TD_DEPOSITER,Td Depositer Name 1594,TD_CERT_COLL,Td Cert Collector Name 1594,TD_WITHDRAWE,2138,TXN0000000000001594,2026-05-14,3483.4000,23934.000,11545.400,23930.1000,216.0000,6328.300,A,858668,3.37000,2026-05-14,421811,337375,DOCUME,D,019,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-05-14,019,MAI,MAI,MAI,CMA,3.9900,COMME,019,400726,564305,BAE,AUTHORIZE,VAL,M,DESTI,CUST000794,CUST000794,OPERATION_KEY_1,D,D,B,1.29000,1.83000,A,RATE_CODE_,0.80000,M,RETN_,RETN_,1182.400,387169.00000,70789.00000,8719.8000,NAT
020,100000001595,EUR,P,24937.300,OFF,100000001595,TRN000000001595,1466,Td Withdrawer Name 1595,2026-05-15,E,J,JOINT_HOLDER,2026-05-15,PAY,100000001595,EUR,RA,RO,100000001595,INT,EUR,A,G,GE,ADVICE_MEDIA_15,EMAIL_1595,2026-05-15,CU,D,A,A,REASON_CODE_1595,LATE,2026-05-15,TD_DEPOSITER,Td Depositer Name 1595,TD_CERT_COLL,Td Cert Collector Name 1595,TD_WITHDRAWE,3929,TXN0000000000001595,2026-05-15,14223.7000,18637.100,15750.500,20767.8000,8092.6000,16360.200,A,327083,3.28000,2026-05-15,441901,113314,DOCUME,D,020,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-05-15,020,MAI,MAI,MAI,CMA,1.1400,COMME,020,636174,623575,BAE,AUTHORIZE,VAL,M,DESTI,CUST000795,CUST000795,OPERATION_KEY_1,D,D,B,2.96000,2.79000,A,RATE_CODE_,1.02000,M,RETN_,RETN_,14857.300,536998.00000,863239.00000,20345.7000,NAT
021,100000001596,BRL,P,16059.200,OFF,100000001596,TRN000000001596,3348,Td Withdrawer Name 1596,2026-05-16,E,J,JOINT_HOLDER,2026-05-16,PAY,100000001596,BRL,RA,RO,100000001596,INT,BRL,A,G,GE,ADVICE_MEDIA_15,EMAIL_1596,2026-05-16,CU,D,A,A,REASON_CODE_1596,LATE,2026-05-16,TD_DEPOSITER,Td Depositer Name 1596,TD_CERT_COLL,Td Cert Collector Name 1596,TD_WITHDRAWE,534,TXN0000000000001596,2026-05-16,8603.0000,6629.500,13867.600,22173.8000,18648.9000,4214.800,A,290640,2.48000,2026-05-16,730431,443561,DOCUME,D,021,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-05-16,021,MAI,MAI,MAI,CMA,3.2100,COMME,021,778402,860293,BAE,AUTHORIZE,VAL,M,DESTI,CUST000796,CUST000796,OPERATION_KEY_1,D,D,B,4.01000,4.20000,A,RATE_CODE_,0.83000,M,RETN_,RETN_,18420.200,102664.00000,622908.00000,19775.7000,NAT
022,100000001597,USD,P,7036.600,OFF,100000001597,TRN000000001597,7426,Td Withdrawer Name 1597,2026-05-17,E,J,JOINT_HOLDER,2026-05-17,PAY,100000001597,USD,RA,RO,100000001597,INT,USD,A,G,GE,ADVICE_MEDIA_15,EMAIL_1597,2026-05-17,CU,D,A,A,REASON_CODE_1597,LATE,2026-05-17,TD_DEPOSITER,Td Depositer Name 1597,TD_CERT_COLL,Td Cert Collector Name 1597,TD_WITHDRAWE,1801,TXN0000000000001597,2026-05-17,15156.7000,23806.200,8821.900,9965.1000,12573.0000,23398.000,A,285720,3.70000,2026-05-17,583742,931924,DOCUME,D,022,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-05-17,022,MAI,MAI,MAI,CMA,3.3600,COMME,022,774731,738731,BAE,AUTHORIZE,VAL,M,DESTI,CUST000797,CUST000797,OPERATION_KEY_1,D,D,B,1.16000,2.35000,A,RATE_CODE_,2.77000,M,RETN_,RETN_,20494.700,81479.00000,65409.00000,23109.0000,NAT
023,100000001598,PEN,P,19344.300,OFF,100000001598,TRN000000001598,2962,Td Withdrawer Name 1598,2026-05-18,E,J,JOINT_HOLDER,2026-05-18,PAY,100000001598,PEN,RA,RO,100000001598,INT,PEN,A,G,GE,ADVICE_MEDIA_15,EMAIL_1598,2026-05-18,CU,D,A,A,REASON_CODE_1598,LATE,2026-05-18,TD_DEPOSITER,Td Depositer Name 1598,TD_CERT_COLL,Td Cert Collector Name 1598,TD_WITHDRAWE,4920,TXN0000000000001598,2026-05-18,15603.6000,10976.100,17957.500,6518.7000,22107.2000,10957.000,A,170209,4.34000,2026-05-18,115320,853928,DOCUME,D,023,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-05-18,023,MAI,MAI,MAI,CMA,0.9400,COMME,023,22261,149512,BAE,AUTHORIZE,VAL,M,DESTI,CUST000798,CUST000798,OPERATION_KEY_1,D,D,B,3.47000,2.74000,A,RATE_CODE_,4.19000,M,RETN_,RETN_,9176.900,311108.00000,572806.00000,20532.3000,NAT
024,100000001599,EUR,P,21410.800,OFF,100000001599,TRN000000001599,4419,Td Withdrawer Name 1599,2026-05-19,E,J,JOINT_HOLDER,2026-05-19,PAY,100000001599,EUR,RA,RO,100000001599,INT,EUR,A,G,GE,ADVICE_MEDIA_15,EMAIL_1599,2026-05-19,CU,D,A,A,REASON_CODE_1599,LATE,2026-05-19,TD_DEPOSITER,Td Depositer Name 1599,TD_CERT_COLL,Td Cert Collector Name 1599,TD_WITHDRAWE,9292,TXN0000000000001599,2026-05-19,13895.6000,17949.500,19783.800,9021.0000,16280.4000,19059.300,A,241415,1.63000,2026-05-19,364365,246952,DOCUME,D,024,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-05-19,024,MAI,MAI,MAI,CMA,4.2600,COMME,024,282650,729371,BAE,AUTHORIZE,VAL,M,DESTI,CUST000799,CUST000799,OPERATION_KEY_1,D,D,B,3.60000,1.74000,A,RATE_CODE_,2.68000,M,RETN_,RETN_,22225.700,465810.00000,530216.00000,15066.6000,NAT
025,100000001600,BRL,P,11115.200,OFF,100000001600,TRN000000001600,5186,Td Withdrawer Name 1600,2026-05-20,E,J,JOINT_HOLDER,2026-05-20,PAY,100000001600,BRL,RA,RO,100000001600,INT,BRL,A,G,GE,ADVICE_MEDIA_16,EMAIL_1600,2026-05-20,CU,D,A,A,REASON_CODE_1600,LATE,2026-05-20,TD_DEPOSITER,Td Depositer Name 1600,TD_CERT_COLL,Td Cert Collector Name 1600,TD_WITHDRAWE,1998,TXN0000000000001600,2026-05-20,22548.8000,339.100,21054.100,1319.7000,3854.5000,17801.900,A,537492,2.86000,2026-05-20,795725,956830,DOCUME,D,025,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-05-20,025,MAI,MAI,MAI,CMA,3.6400,COMME,025,726695,224521,BAE,AUTHORIZE,VAL,M,DESTI,CUST000800,CUST000800,OPERATION_KEY_1,D,D,B,3.52000,2.14000,A,RATE_CODE_,1.88000,M,RETN_,RETN_,21176.400,857429.00000,54466.00000,553.8000,NAT
001,100000001601,USD,P,20907.800,OFF,100000001601,TRN000000001601,1039,Td Withdrawer Name 1601,2026-05-21,E,J,JOINT_HOLDER,2026-05-21,PAY,100000001601,USD,RA,RO,100000001601,INT,USD,A,G,GE,ADVICE_MEDIA_16,EMAIL_1601,2026-05-21,CU,D,A,A,REASON_CODE_1601,LATE,2026-05-21,TD_DEPOSITER,Td Depositer Name 1601,TD_CERT_COLL,Td Cert Collector Name 1601,TD_WITHDRAWE,1548,TXN0000000000001601,2026-05-21,20812.4000,9215.100,17364.400,22482.5000,19557.8000,8328.500,A,257694,1.84000,2026-05-21,207993,508365,DOCUME,D,001,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-05-21,001,MAI,MAI,MAI,CMA,4.1300,COMME,001,22411,604462,BAE,AUTHORIZE,VAL,M,DESTI,CUST000001,CUST000001,OPERATION_KEY_1,D,D,B,3.41000,1.83000,A,RATE_CODE_,1.81000,M,RETN_,RETN_,24108.600,484934.00000,348282.00000,14241.5000,NAT
002,100000001602,PEN,P,13436.200,OFF,100000001602,TRN000000001602,2155,Td Withdrawer Name 1602,2026-05-22,E,J,JOINT_HOLDER,2026-05-22,PAY,100000001602,PEN,RA,RO,100000001602,INT,PEN,A,G,GE,ADVICE_MEDIA_16,EMAIL_1602,2026-05-22,CU,D,A,A,REASON_CODE_1602,LATE,2026-05-22,TD_DEPOSITER,Td Depositer Name 1602,TD_CERT_COLL,Td Cert Collector Name 1602,TD_WITHDRAWE,8035,TXN0000000000001602,2026-05-22,980.7000,21071.600,24866.300,14198.9000,10324.8000,14232.800,A,97730,3.80000,2026-05-22,933487,247708,DOCUME,D,002,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-05-22,002,MAI,MAI,MAI,CMA,2.7200,COMME,002,878869,481556,BAE,AUTHORIZE,VAL,M,DESTI,CUST000002,CUST000002,OPERATION_KEY_1,D,D,B,1.95000,3.28000,A,RATE_CODE_,3.47000,M,RETN_,RETN_,22679.800,251698.00000,245117.00000,4721.6000,NAT
003,100000001603,EUR,P,19868.600,OFF,100000001603,TRN000000001603,3249,Td Withdrawer Name 1603,2026-05-23,E,J,JOINT_HOLDER,2026-05-23,PAY,100000001603,EUR,RA,RO,100000001603,INT,EUR,A,G,GE,ADVICE_MEDIA_16,EMAIL_1603,2026-05-23,CU,D,A,A,REASON_CODE_1603,LATE,2026-05-23,TD_DEPOSITER,Td Depositer Name 1603,TD_CERT_COLL,Td Cert Collector Name 1603,TD_WITHDRAWE,9168,TXN0000000000001603,2026-05-23,7408.0000,2266.600,21711.800,16116.3000,1558.8000,3417.900,A,41074,1.14000,2026-05-23,830376,231795,DOCUME,D,003,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-05-23,003,MAI,MAI,MAI,CMA,2.9400,COMME,003,492466,963554,BAE,AUTHORIZE,VAL,M,DESTI,CUST000003,CUST000003,OPERATION_KEY_1,D,D,B,2.13000,2.89000,A,RATE_CODE_,2.45000,M,RETN_,RETN_,21322.100,685519.00000,777162.00000,12939.1000,NAT
004,100000001604,BRL,P,16069.200,OFF,100000001604,TRN000000001604,4969,Td Withdrawer Name 1604,2026-05-24,E,J,JOINT_HOLDER,2026-05-24,PAY,100000001604,BRL,RA,RO,100000001604,INT,BRL,A,G,GE,ADVICE_MEDIA_16,EMAIL_1604,2026-05-24,CU,D,A,A,REASON_CODE_1604,LATE,2026-05-24,TD_DEPOSITER,Td Depositer Name 1604,TD_CERT_COLL,Td Cert Collector Name 1604,TD_WITHDRAWE,7532,TXN0000000000001604,2026-05-24,203.7000,17678.900,9051.500,19157.2000,6555.8000,24936.900,A,893511,3.56000,2026-05-24,759831,798902,DOCUME,D,004,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-05-24,004,MAI,MAI,MAI,CMA,2.8200,COMME,004,324954,937772,BAE,AUTHORIZE,VAL,M,DESTI,CUST000004,CUST000004,OPERATION_KEY_1,D,D,B,3.89000,1.09000,A,RATE_CODE_,2.00000,M,RETN_,RETN_,20674.200,577574.00000,548898.00000,1045.1000,NAT
005,100000001605,USD,P,9826.600,OFF,100000001605,TRN000000001605,1381,Td Withdrawer Name 1605,2026-05-25,E,J,JOINT_HOLDER,2026-05-25,PAY,100000001605,USD,RA,RO,100000001605,INT,USD,A,G,GE,ADVICE_MEDIA_16,EMAIL_1605,2026-05-25,CU,D,A,A,REASON_CODE_1605,LATE,2026-05-25,TD_DEPOSITER,Td Depositer Name 1605,TD_CERT_COLL,Td Cert Collector Name 1605,TD_WITHDRAWE,4649,TXN0000000000001605,2026-05-25,3547.8000,19881.500,6648.900,7799.8000,22596.2000,19293.100,A,805581,4.21000,2026-05-25,794708,38288,DOCUME,D,005,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-05-25,005,MAI,MAI,MAI,CMA,1.9500,COMME,005,408371,992132,BAE,AUTHORIZE,VAL,M,DESTI,CUST000005,CUST000005,OPERATION_KEY_1,D,D,B,1.23000,4.22000,A,RATE_CODE_,1.34000,M,RETN_,RETN_,11230.300,627140.00000,852470.00000,20472.3000,NAT
006,100000001606,PEN,P,11182.900,OFF,100000001606,TRN000000001606,2672,Td Withdrawer Name 1606,2026-05-26,E,J,JOINT_HOLDER,2026-05-26,PAY,100000001606,PEN,RA,RO,100000001606,INT,PEN,A,G,GE,ADVICE_MEDIA_16,EMAIL_1606,2026-05-26,CU,D,A,A,REASON_CODE_1606,LATE,2026-05-26,TD_DEPOSITER,Td Depositer Name 1606,TD_CERT_COLL,Td Cert Collector Name 1606,TD_WITHDRAWE,3742,TXN0000000000001606,2026-05-26,23282.6000,3697.500,5484.900,4101.4000,10869.4000,3382.100,A,634058,2.08000,2026-05-26,71765,447926,DOCUME,D,006,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-05-26,006,MAI,MAI,MAI,CMA,2.4600,COMME,006,872116,207786,BAE,AUTHORIZE,VAL,M,DESTI,CUST000006,CUST000006,OPERATION_KEY_1,D,D,B,4.49000,1.12000,A,RATE_CODE_,3.17000,M,RETN_,RETN_,22198.100,248208.00000,47272.00000,19414.2000,NAT
007,100000001607,EUR,P,3337.000,OFF,100000001607,TRN000000001607,9911,Td Withdrawer Name 1607,2026-05-27,E,J,JOINT_HOLDER,2026-05-27,PAY,100000001607,EUR,RA,RO,100000001607,INT,EUR,A,G,GE,ADVICE_MEDIA_16,EMAIL_1607,2026-05-27,CU,D,A,A,REASON_CODE_1607,LATE,2026-05-27,TD_DEPOSITER,Td Depositer Name 1607,TD_CERT_COLL,Td Cert Collector Name 1607,TD_WITHDRAWE,42,TXN0000000000001607,2026-05-27,13867.4000,7256.000,22.500,3938.7000,9138.8000,2171.100,A,678380,1.83000,2026-05-27,998193,971028,DOCUME,D,007,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-05-27,007,MAI,MAI,MAI,CMA,4.1900,COMME,007,708788,232844,BAE,AUTHORIZE,VAL,M,DESTI,CUST000007,CUST000007,OPERATION_KEY_1,D,D,B,2.84000,1.08000,A,RATE_CODE_,3.04000,M,RETN_,RETN_,7726.400,212302.00000,171144.00000,10479.2000,NAT
008,100000001608,BRL,P,24459.200,OFF,100000001608,TRN000000001608,5930,Td Withdrawer Name 1608,2026-05-28,E,J,JOINT_HOLDER,2026-05-28,PAY,100000001608,BRL,RA,RO,100000001608,INT,BRL,A,G,GE,ADVICE_MEDIA_16,EMAIL_1608,2026-05-28,CU,D,A,A,REASON_CODE_1608,LATE,2026-05-28,TD_DEPOSITER,Td Depositer Name 1608,TD_CERT_COLL,Td Cert Collector Name 1608,TD_WITHDRAWE,1363,TXN0000000000001608,2026-05-28,13986.6000,17131.600,15038.200,18264.9000,19228.8000,2633.800,A,860518,3.69000,2026-05-28,604023,61206,DOCUME,D,008,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-05-28,008,MAI,MAI,MAI,CMA,2.0600,COMME,008,91660,754404,BAE,AUTHORIZE,VAL,M,DESTI,CUST000008,CUST000008,OPERATION_KEY_1,D,D,B,4.38000,2.63000,A,RATE_CODE_,2.29000,M,RETN_,RETN_,18484.900,563450.00000,580971.00000,7567.0000,NAT
009,100000001609,USD,P,21049.500,OFF,100000001609,TRN000000001609,9634,Td Withdrawer Name 1609,2026-05-29,E,J,JOINT_HOLDER,2026-05-29,PAY,100000001609,USD,RA,RO,100000001609,INT,USD,A,G,GE,ADVICE_MEDIA_16,EMAIL_1609,2026-05-29,CU,D,A,A,REASON_CODE_1609,LATE,2026-05-29,TD_DEPOSITER,Td Depositer Name 1609,TD_CERT_COLL,Td Cert Collector Name 1609,TD_WITHDRAWE,1098,TXN0000000000001609,2026-05-29,10231.6000,23181.300,16092.300,10123.6000,13326.3000,24828.500,A,629577,2.80000,2026-05-29,948944,201787,DOCUME,D,009,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-05-29,009,MAI,MAI,MAI,CMA,1.7400,COMME,009,974409,599060,BAE,AUTHORIZE,VAL,M,DESTI,CUST000009,CUST000009,OPERATION_KEY_1,D,D,B,4.09000,2.12000,A,RATE_CODE_,3.16000,M,RETN_,RETN_,10767.700,299820.00000,137485.00000,24485.2000,NAT
010,100000001610,PEN,P,23170.600,OFF,100000001610,TRN000000001610,1630,Td Withdrawer Name 1610,2026-05-30,E,J,JOINT_HOLDER,2026-05-30,PAY,100000001610,PEN,RA,RO,100000001610,INT,PEN,A,G,GE,ADVICE_MEDIA_16,EMAIL_1610,2026-05-30,CU,D,A,A,REASON_CODE_1610,LATE,2026-05-30,TD_DEPOSITER,Td Depositer Name 1610,TD_CERT_COLL,Td Cert Collector Name 1610,TD_WITHDRAWE,4231,TXN0000000000001610,2026-05-30,6028.4000,8266.400,2706.200,21078.8000,21121.3000,16686.600,A,680787,2.87000,2026-05-30,999493,172740,DOCUME,D,010,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-05-30,010,MAI,MAI,MAI,CMA,2.8800,COMME,010,48454,410481,BAE,AUTHORIZE,VAL,M,DESTI,CUST000010,CUST000010,OPERATION_KEY_1,D,D,B,0.81000,2.46000,A,RATE_CODE_,1.14000,M,RETN_,RETN_,24831.400,123613.00000,114801.00000,12675.2000,NAT
011,100000001611,EUR,P,4541.800,OFF,100000001611,TRN000000001611,7593,Td Withdrawer Name 1611,2026-05-31,E,J,JOINT_HOLDER,2026-05-31,PAY,100000001611,EUR,RA,RO,100000001611,INT,EUR,A,G,GE,ADVICE_MEDIA_16,EMAIL_1611,2026-05-31,CU,D,A,A,REASON_CODE_1611,LATE,2026-05-31,TD_DEPOSITER,Td Depositer Name 1611,TD_CERT_COLL,Td Cert Collector Name 1611,TD_WITHDRAWE,8293,TXN0000000000001611,2026-05-31,10120.1000,5869.500,2567.100,21904.5000,8454.5000,17329.600,A,57756,1.11000,2026-05-31,147171,428673,DOCUME,D,011,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-05-31,011,MAI,MAI,MAI,CMA,2.3700,COMME,011,433167,89794,BAE,AUTHORIZE,VAL,M,DESTI,CUST000011,CUST000011,OPERATION_KEY_1,D,D,B,0.85000,2.34000,A,RATE_CODE_,1.93000,M,RETN_,RETN_,21004.800,452625.00000,341904.00000,3988.0000,NAT
012,100000001612,BRL,P,2647.000,OFF,100000001612,TRN000000001612,4304,Td Withdrawer Name 1612,2026-06-01,E,J,JOINT_HOLDER,2026-06-01,PAY,100000001612,BRL,RA,RO,100000001612,INT,BRL,A,G,GE,ADVICE_MEDIA_16,EMAIL_1612,2026-06-01,CU,D,A,A,REASON_CODE_1612,LATE,2026-06-01,TD_DEPOSITER,Td Depositer Name 1612,TD_CERT_COLL,Td Cert Collector Name 1612,TD_WITHDRAWE,9739,TXN0000000000001612,2026-06-01,9619.5000,22112.700,18393.400,22929.8000,17967.7000,18202.100,A,250317,1.76000,2026-06-01,172553,163799,DOCUME,D,012,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-06-01,012,MAI,MAI,MAI,CMA,1.0600,COMME,012,283458,306680,BAE,AUTHORIZE,VAL,M,DESTI,CUST000012,CUST000012,OPERATION_KEY_1,D,D,B,1.17000,2.55000,A,RATE_CODE_,1.85000,M,RETN_,RETN_,14676.300,990946.00000,982939.00000,13159.5000,NAT
013,100000001613,USD,P,11702.200,OFF,100000001613,TRN000000001613,8381,Td Withdrawer Name 1613,2026-06-02,E,J,JOINT_HOLDER,2026-06-02,PAY,100000001613,USD,RA,RO,100000001613,INT,USD,A,G,GE,ADVICE_MEDIA_16,EMAIL_1613,2026-06-02,CU,D,A,A,REASON_CODE_1613,LATE,2026-06-02,TD_DEPOSITER,Td Depositer Name 1613,TD_CERT_COLL,Td Cert Collector Name 1613,TD_WITHDRAWE,750,TXN0000000000001613,2026-06-02,4569.0000,3094.800,18671.800,21664.0000,10393.1000,6831.100,A,234567,2.55000,2026-06-02,735109,816406,DOCUME,D,013,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-06-02,013,MAI,MAI,MAI,CMA,3.3600,COMME,013,726311,318758,BAE,AUTHORIZE,VAL,M,DESTI,CUST000013,CUST000013,OPERATION_KEY_1,D,D,B,0.93000,3.61000,A,RATE_CODE_,1.27000,M,RETN_,RETN_,21638.600,642484.00000,353200.00000,5375.9000,NAT
014,100000001614,PEN,P,9564.100,OFF,100000001614,TRN000000001614,8339,Td Withdrawer Name 1614,2026-06-03,E,J,JOINT_HOLDER,2026-06-03,PAY,100000001614,PEN,RA,RO,100000001614,INT,PEN,A,G,GE,ADVICE_MEDIA_16,EMAIL_1614,2026-06-03,CU,D,A,A,REASON_CODE_1614,LATE,2026-06-03,TD_DEPOSITER,Td Depositer Name 1614,TD_CERT_COLL,Td Cert Collector Name 1614,TD_WITHDRAWE,8996,TXN0000000000001614,2026-06-03,18716.2000,9531.600,7374.400,11332.9000,1902.5000,670.900,A,552892,3.12000,2026-06-03,27857,133356,DOCUME,D,014,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-06-03,014,MAI,MAI,MAI,CMA,1.1100,COMME,014,733100,177646,BAE,AUTHORIZE,VAL,M,DESTI,CUST000014,CUST000014,OPERATION_KEY_1,D,D,B,3.77000,3.79000,A,RATE_CODE_,1.02000,M,RETN_,RETN_,2727.200,198918.00000,39219.00000,12795.3000,NAT
