ACCOUNT_NUMBER,BRANCH_CODE,EVENT_SEQ_NO,VALUE_DATE,EXECUTION_DATE,PAYMENT_STATUS,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,REV_MAKER_ID,REV_MAKER_DT_STAMP,REV_CHECKER_ID,REV_CHECKER_DT_STAMP,REVP_ESN,MLIQ_ESN,PROCESS_NO,PREPMNT_RECOMP_BASIS,PREPMNT_RECOMP_FROM,INSTALLMENT_PAYMENT,LIMIT_DATE,SIMULATED,CURR_ACBAL_CHK,LIQD_WOFF_LOAN
100000001496,021,180029,2026-02-05,2026-02-05,P,U,MAKER_ID_149,2026-02-05,CHECKER_ID_1,2026-02-05,REV_MAKER_ID,2026-02-05,REV_CHECKER_,2026-02-05,795054,94699,70,P,P,I,2026-02-05,S,C,L
100000001497,022,421166,2026-02-06,2026-02-06,P,A,MAKER_ID_149,2026-02-06,CHECKER_ID_1,2026-02-06,REV_MAKER_ID,2026-02-06,REV_CHECKER_,2026-02-06,710325,624580,8,P,P,I,2026-02-06,S,C,L
100000001498,023,8541,2026-02-07,2026-02-07,P,A,MAKER_ID_149,2026-02-07,CHECKER_ID_1,2026-02-07,REV_MAKER_ID,2026-02-07,REV_CHECKER_,2026-02-07,332300,352282,12,P,P,I,2026-02-07,S,C,L
100000001499,024,334916,2026-02-08,2026-02-08,P,A,MAKER_ID_149,2026-02-08,CHECKER_ID_1,2026-02-08,REV_MAKER_ID,2026-02-08,REV_CHECKER_,2026-02-08,447372,224280,58,P,P,I,2026-02-08,S,C,L
100000001500,025,727448,2026-02-09,2026-02-09,P,A,MAKER_ID_150,2026-02-09,CHECKER_ID_1,2026-02-09,REV_MAKER_ID,2026-02-09,REV_CHECKER_,2026-02-09,79377,271968,50,P,P,I,2026-02-09,S,C,L
100000001501,001,853591,2026-02-10,2026-02-10,P,A,MAKER_ID_150,2026-02-10,CHECKER_ID_1,2026-02-10,REV_MAKER_ID,2026-02-10,REV_CHECKER_,2026-02-10,545956,822590,35,P,P,I,2026-02-10,S,C,L
100000001502,002,47598,2026-02-11,2026-02-11,P,A,MAKER_ID_150,2026-02-11,CHECKER_ID_1,2026-02-11,REV_MAKER_ID,2026-02-11,REV_CHECKER_,2026-02-11,36806,724376,41,P,P,I,2026-02-11,S,C,L
100000001503,003,226930,2026-02-12,2026-02-12,P,A,MAKER_ID_150,2026-02-12,CHECKER_ID_1,2026-02-12,REV_MAKER_ID,2026-02-12,REV_CHECKER_,2026-02-12,487262,597098,95,P,P,I,2026-02-12,S,C,L
100000001504,004,453652,2026-02-13,2026-02-13,P,A,MAKER_ID_150,2026-02-13,CHECKER_ID_1,2026-02-13,REV_MAKER_ID,2026-02-13,REV_CHECKER_,2026-02-13,262030,777231,72,P,P,I,2026-02-13,S,C,L
100000001505,005,523365,2026-02-14,2026-02-14,P,A,MAKER_ID_150,2026-02-14,CHECKER_ID_1,2026-02-14,REV_MAKER_ID,2026-02-14,REV_CHECKER_,2026-02-14,132929,573785,26,P,P,I,2026-02-14,S,C,L
100000001506,006,744735,2026-02-15,2026-02-15,P,A,MAKER_ID_150,2026-02-15,CHECKER_ID_1,2026-02-15,REV_MAKER_ID,2026-02-15,REV_CHECKER_,2026-02-15,457389,8957,70,P,P,I,2026-02-15,S,C,L
100000001507,007,585918,2026-02-16,2026-02-16,P,A,MAKER_ID_150,2026-02-16,CHECKER_ID_1,2026-02-16,REV_MAKER_ID,2026-02-16,REV_CHECKER_,2026-02-16,675181,43766,33,P,P,I,2026-02-16,S,C,L
100000001508,008,978923,2026-02-17,2026-02-17,P,A,MAKER_ID_150,2026-02-17,CHECKER_ID_1,2026-02-17,REV_MAKER_ID,2026-02-17,REV_CHECKER_,2026-02-17,689953,707865,32,P,P,I,2026-02-17,S,C,L
100000001509,009,361203,2026-02-18,2026-02-18,P,A,MAKER_ID_150,2026-02-18,CHECKER_ID_1,2026-02-18,REV_MAKER_ID,2026-02-18,REV_CHECKER_,2026-02-18,145102,217449,89,P,P,I,2026-02-18,S,C,L
100000001510,010,851078,2026-02-19,2026-02-19,P,A,MAKER_ID_151,2026-02-19,CHECKER_ID_1,2026-02-19,REV_MAKER_ID,2026-02-19,REV_CHECKER_,2026-02-19,69766,46880,94,P,P,I,2026-02-19,S,C,L
100000001511,011,310938,2026-02-20,2026-02-20,P,A,MAKER_ID_151,2026-02-20,CHECKER_ID_1,2026-02-20,REV_MAKER_ID,2026-02-20,REV_CHECKER_,2026-02-20,469703,102030,61,P,P,I,2026-02-20,S,C,L
100000001512,012,726350,2026-02-21,2026-02-21,P,A,MAKER_ID_151,2026-02-21,CHECKER_ID_1,2026-02-21,REV_MAKER_ID,2026-02-21,REV_CHECKER_,2026-02-21,802855,979034,10,P,P,I,2026-02-21,S,C,L
100000001513,013,354402,2026-02-22,2026-02-22,P,A,MAKER_ID_151,2026-02-22,CHECKER_ID_1,2026-02-22,REV_MAKER_ID,2026-02-22,REV_CHECKER_,2026-02-22,835174,642869,66,P,P,I,2026-02-22,S,C,L
100000001514,014,880128,2026-02-23,2026-02-23,P,A,MAKER_ID_151,2026-02-23,CHECKER_ID_1,2026-02-23,REV_MAKER_ID,2026-02-23,REV_CHECKER_,2026-02-23,390201,515089,25,P,P,I,2026-02-23,S,C,L
100000001515,015,476763,2026-02-24,2026-02-24,P,A,MAKER_ID_151,2026-02-24,CHECKER_ID_1,2026-02-24,REV_MAKER_ID,2026-02-24,REV_CHECKER_,2026-02-24,868494,225375,65,P,P,I,2026-02-24,S,C,L
100000001516,016,50417,2026-02-25,2026-02-25,P,A,MAKER_ID_151,2026-02-25,CHECKER_ID_1,2026-02-25,REV_MAKER_ID,2026-02-25,REV_CHECKER_,2026-02-25,210047,595445,63,P,P,I,2026-02-25,S,C,L
100000001517,017,745062,2026-02-26,2026-02-26,P,A,MAKER_ID_151,2026-02-26,CHECKER_ID_1,2026-02-26,REV_MAKER_ID,2026-02-26,REV_CHECKER_,2026-02-26,785770,622921,65,P,P,I,2026-02-26,S,C,L
100000001518,018,671442,2026-02-27,2026-02-27,P,A,MAKER_ID_151,2026-02-27,CHECKER_ID_1,2026-02-27,REV_MAKER_ID,2026-02-27,REV_CHECKER_,2026-02-27,373284,937233,51,P,P,I,2026-02-27,S,C,L
100000001519,019,196924,2026-02-28,2026-02-28,P,U,MAKER_ID_151,2026-02-28,CHECKER_ID_1,2026-02-28,REV_MAKER_ID,2026-02-28,REV_CHECKER_,2026-02-28,711353,618837,86,P,P,I,2026-02-28,S,C,L
100000001520,020,747664,2026-03-01,2026-03-01,P,A,MAKER_ID_152,2026-03-01,CHECKER_ID_1,2026-03-01,REV_MAKER_ID,2026-03-01,REV_CHECKER_,2026-03-01,591381,355554,6,P,P,I,2026-03-01,S,C,L
100000001521,021,255670,2026-03-02,2026-03-02,P,A,MAKER_ID_152,2026-03-02,CHECKER_ID_1,2026-03-02,REV_MAKER_ID,2026-03-02,REV_CHECKER_,2026-03-02,797538,828037,87,P,P,I,2026-03-02,S,C,L
100000001522,022,620986,2026-03-03,2026-03-03,P,A,MAKER_ID_152,2026-03-03,CHECKER_ID_1,2026-03-03,REV_MAKER_ID,2026-03-03,REV_CHECKER_,2026-03-03,600638,536466,58,P,P,I,2026-03-03,S,C,L
100000001523,023,646464,2026-03-04,2026-03-04,P,A,MAKER_ID_152,2026-03-04,CHECKER_ID_1,2026-03-04,REV_MAKER_ID,2026-03-04,REV_CHECKER_,2026-03-04,973053,185984,80,P,P,I,2026-03-04,S,C,L
100000001524,024,266492,2026-03-05,2026-03-05,P,A,MAKER_ID_152,2026-03-05,CHECKER_ID_1,2026-03-05,REV_MAKER_ID,2026-03-05,REV_CHECKER_,2026-03-05,282480,613302,24,P,P,I,2026-03-05,S,C,L
100000001525,025,614264,2026-03-06,2026-03-06,P,A,MAKER_ID_152,2026-03-06,CHECKER_ID_1,2026-03-06,REV_MAKER_ID,2026-03-06,REV_CHECKER_,2026-03-06,549512,759244,41,P,P,I,2026-03-06,S,C,L
100000001526,001,592847,2026-03-07,2026-03-07,P,A,MAKER_ID_152,2026-03-07,CHECKER_ID_1,2026-03-07,REV_MAKER_ID,2026-03-07,REV_CHECKER_,2026-03-07,46694,195444,46,P,P,I,2026-03-07,S,C,L
100000001527,002,811507,2026-03-08,2026-03-08,P,A,MAKER_ID_152,2026-03-08,CHECKER_ID_1,2026-03-08,REV_MAKER_ID,2026-03-08,REV_CHECKER_,2026-03-08,617262,748084,89,P,P,I,2026-03-08,S,C,L
100000001528,003,711949,2026-03-09,2026-03-09,P,A,MAKER_ID_152,2026-03-09,CHECKER_ID_1,2026-03-09,REV_MAKER_ID,2026-03-09,REV_CHECKER_,2026-03-09,552134,362083,59,P,P,I,2026-03-09,S,C,L
100000001529,004,463128,2026-03-10,2026-03-10,P,A,MAKER_ID_152,2026-03-10,CHECKER_ID_1,2026-03-10,REV_MAKER_ID,2026-03-10,REV_CHECKER_,2026-03-10,236955,916001,61,P,P,I,2026-03-10,S,C,L
100000001530,005,826989,2026-03-11,2026-03-11,P,A,MAKER_ID_153,2026-03-11,CHECKER_ID_1,2026-03-11,REV_MAKER_ID,2026-03-11,REV_CHECKER_,2026-03-11,342501,478731,27,P,P,I,2026-03-11,S,C,L
100000001531,006,356155,2026-03-12,2026-03-12,P,A,MAKER_ID_153,2026-03-12,CHECKER_ID_1,2026-03-12,REV_MAKER_ID,2026-03-12,REV_CHECKER_,2026-03-12,755851,540345,65,P,P,I,2026-03-12,S,C,L
100000001532,007,18172,2026-03-13,2026-03-13,P,A,MAKER_ID_153,2026-03-13,CHECKER_ID_1,2026-03-13,REV_MAKER_ID,2026-03-13,REV_CHECKER_,2026-03-13,626774,229782,67,P,P,I,2026-03-13,S,C,L
100000001533,008,876836,2026-03-14,2026-03-14,P,A,MAKER_ID_153,2026-03-14,CHECKER_ID_1,2026-03-14,REV_MAKER_ID,2026-03-14,REV_CHECKER_,2026-03-14,872056,311187,54,P,P,I,2026-03-14,S,C,L
100000001534,009,13074,2026-03-15,2026-03-15,P,A,MAKER_ID_153,2026-03-15,CHECKER_ID_1,2026-03-15,REV_MAKER_ID,2026-03-15,REV_CHECKER_,2026-03-15,492505,204390,75,P,P,I,2026-03-15,S,C,L
100000001535,010,666020,2026-03-16,2026-03-16,P,A,MAKER_ID_153,2026-03-16,CHECKER_ID_1,2026-03-16,REV_MAKER_ID,2026-03-16,REV_CHECKER_,2026-03-16,32500,247741,70,P,P,I,2026-03-16,S,C,L
100000001536,011,99585,2026-03-17,2026-03-17,P,A,MAKER_ID_153,2026-03-17,CHECKER_ID_1,2026-03-17,REV_MAKER_ID,2026-03-17,REV_CHECKER_,2026-03-17,915778,351047,72,P,P,I,2026-03-17,S,C,L
100000001537,012,100169,2026-03-18,2026-03-18,P,A,MAKER_ID_153,2026-03-18,CHECKER_ID_1,2026-03-18,REV_MAKER_ID,2026-03-18,REV_CHECKER_,2026-03-18,376100,395100,63,P,P,I,2026-03-18,S,C,L
100000001538,013,216663,2026-03-19,2026-03-19,P,A,MAKER_ID_153,2026-03-19,CHECKER_ID_1,2026-03-19,REV_MAKER_ID,2026-03-19,REV_CHECKER_,2026-03-19,696893,663992,76,P,P,I,2026-03-19,S,C,L
100000001539,014,870748,2026-03-20,2026-03-20,P,A,MAKER_ID_153,2026-03-20,CHECKER_ID_1,2026-03-20,REV_MAKER_ID,2026-03-20,REV_CHECKER_,2026-03-20,692127,870015,2,P,P,I,2026-03-20,S,C,L
100000001540,015,974692,2026-03-21,2026-03-21,P,A,MAKER_ID_154,2026-03-21,CHECKER_ID_1,2026-03-21,REV_MAKER_ID,2026-03-21,REV_CHECKER_,2026-03-21,9045,242970,79,P,P,I,2026-03-21,S,C,L
100000001541,016,922914,2026-03-22,2026-03-22,P,A,MAKER_ID_154,2026-03-22,CHECKER_ID_1,2026-03-22,REV_MAKER_ID,2026-03-22,REV_CHECKER_,2026-03-22,875400,839415,54,P,P,I,2026-03-22,S,C,L
100000001542,017,640227,2026-03-23,2026-03-23,P,U,MAKER_ID_154,2026-03-23,CHECKER_ID_1,2026-03-23,REV_MAKER_ID,2026-03-23,REV_CHECKER_,2026-03-23,236961,484362,79,P,P,I,2026-03-23,S,C,L
100000001543,018,740563,2026-03-24,2026-03-24,P,A,MAKER_ID_154,2026-03-24,CHECKER_ID_1,2026-03-24,REV_MAKER_ID,2026-03-24,REV_CHECKER_,2026-03-24,17804,367044,38,P,P,I,2026-03-24,S,C,L
100000001544,019,904080,2026-03-25,2026-03-25,P,A,MAKER_ID_154,2026-03-25,CHECKER_ID_1,2026-03-25,REV_MAKER_ID,2026-03-25,REV_CHECKER_,2026-03-25,477410,906038,55,P,P,I,2026-03-25,S,C,L
100000001545,020,552198,2026-03-26,2026-03-26,P,A,MAKER_ID_154,2026-03-26,CHECKER_ID_1,2026-03-26,REV_MAKER_ID,2026-03-26,REV_CHECKER_,2026-03-26,806907,136186,97,P,P,I,2026-03-26,S,C,L
100000001546,021,988383,2026-03-27,2026-03-27,P,A,MAKER_ID_154,2026-03-27,CHECKER_ID_1,2026-03-27,REV_MAKER_ID,2026-03-27,REV_CHECKER_,2026-03-27,469289,552438,47,P,P,I,2026-03-27,S,C,L
100000001547,022,177285,2026-03-28,2026-03-28,P,A,MAKER_ID_154,2026-03-28,CHECKER_ID_1,2026-03-28,REV_MAKER_ID,2026-03-28,REV_CHECKER_,2026-03-28,465757,138767,87,P,P,I,2026-03-28,S,C,L
100000001548,023,347583,2026-03-29,2026-03-29,P,A,MAKER_ID_154,2026-03-29,CHECKER_ID_1,2026-03-29,REV_MAKER_ID,2026-03-29,REV_CHECKER_,2026-03-29,85314,399569,12,P,P,I,2026-03-29,S,C,L
100000001549,024,899460,2026-03-30,2026-03-30,P,A,MAKER_ID_154,2026-03-30,CHECKER_ID_1,2026-03-30,REV_MAKER_ID,2026-03-30,REV_CHECKER_,2026-03-30,695048,846845,4,P,P,I,2026-03-30,S,C,L
100000001550,025,885594,2026-03-31,2026-03-31,P,A,MAKER_ID_155,2026-03-31,CHECKER_ID_1,2026-03-31,REV_MAKER_ID,2026-03-31,REV_CHECKER_,2026-03-31,516098,822640,18,P,P,I,2026-03-31,S,C,L
100000001551,001,428712,2026-04-01,2026-04-01,P,A,MAKER_ID_155,2026-04-01,CHECKER_ID_1,2026-04-01,REV_MAKER_ID,2026-04-01,REV_CHECKER_,2026-04-01,128469,163678,74,P,P,I,2026-04-01,S,C,L
100000001552,002,590977,2026-04-02,2026-04-02,P,A,MAKER_ID_155,2026-04-02,CHECKER_ID_1,2026-04-02,REV_MAKER_ID,2026-04-02,REV_CHECKER_,2026-04-02,316599,342196,53,P,P,I,2026-04-02,S,C,L
100000001553,003,651516,2026-04-03,2026-04-03,P,A,MAKER_ID_155,2026-04-03,CHECKER_ID_1,2026-04-03,REV_MAKER_ID,2026-04-03,REV_CHECKER_,2026-04-03,350923,955284,8,P,P,I,2026-04-03,S,C,L
100000001554,004,68127,2026-04-04,2026-04-04,P,A,MAKER_ID_155,2026-04-04,CHECKER_ID_1,2026-04-04,REV_MAKER_ID,2026-04-04,REV_CHECKER_,2026-04-04,818857,511055,54,P,P,I,2026-04-04,S,C,L
100000001555,005,784605,2026-04-05,2026-04-05,P,A,MAKER_ID_155,2026-04-05,CHECKER_ID_1,2026-04-05,REV_MAKER_ID,2026-04-05,REV_CHECKER_,2026-04-05,450134,95107,22,P,P,I,2026-04-05,S,C,L
100000001556,006,549088,2026-04-06,2026-04-06,P,A,MAKER_ID_155,2026-04-06,CHECKER_ID_1,2026-04-06,REV_MAKER_ID,2026-04-06,REV_CHECKER_,2026-04-06,447857,44482,5,P,P,I,2026-04-06,S,C,L
100000001557,007,876259,2026-04-07,2026-04-07,P,A,MAKER_ID_155,2026-04-07,CHECKER_ID_1,2026-04-07,REV_MAKER_ID,2026-04-07,REV_CHECKER_,2026-04-07,23888,257038,30,P,P,I,2026-04-07,S,C,L
100000001558,008,935468,2026-04-08,2026-04-08,P,A,MAKER_ID_155,2026-04-08,CHECKER_ID_1,2026-04-08,REV_MAKER_ID,2026-04-08,REV_CHECKER_,2026-04-08,426411,943791,7,P,P,I,2026-04-08,S,C,L
100000001559,009,749262,2026-04-09,2026-04-09,P,A,MAKER_ID_155,2026-04-09,CHECKER_ID_1,2026-04-09,REV_MAKER_ID,2026-04-09,REV_CHECKER_,2026-04-09,893127,240113,27,P,P,I,2026-04-09,S,C,L
100000001560,010,677113,2026-04-10,2026-04-10,P,A,MAKER_ID_156,2026-04-10,CHECKER_ID_1,2026-04-10,REV_MAKER_ID,2026-04-10,REV_CHECKER_,2026-04-10,450262,62423,43,P,P,I,2026-04-10,S,C,L
100000001561,011,840984,2026-04-11,2026-04-11,P,A,MAKER_ID_156,2026-04-11,CHECKER_ID_1,2026-04-11,REV_MAKER_ID,2026-04-11,REV_CHECKER_,2026-04-11,381936,678059,20,P,P,I,2026-04-11,S,C,L
100000001562,012,710006,2026-04-12,2026-04-12,P,A,MAKER_ID_156,2026-04-12,CHECKER_ID_1,2026-04-12,REV_MAKER_ID,2026-04-12,REV_CHECKER_,2026-04-12,718808,444856,70,P,P,I,2026-04-12,S,C,L
100000001563,013,698490,2026-04-13,2026-04-13,P,A,MAKER_ID_156,2026-04-13,CHECKER_ID_1,2026-04-13,REV_MAKER_ID,2026-04-13,REV_CHECKER_,2026-04-13,672842,714673,44,P,P,I,2026-04-13,S,C,L
100000001564,014,216562,2026-04-14,2026-04-14,P,A,MAKER_ID_156,2026-04-14,CHECKER_ID_1,2026-04-14,REV_MAKER_ID,2026-04-14,REV_CHECKER_,2026-04-14,335547,563047,27,P,P,I,2026-04-14,S,C,L
100000001565,015,68526,2026-04-15,2026-04-15,P,U,MAKER_ID_156,2026-04-15,CHECKER_ID_1,2026-04-15,REV_MAKER_ID,2026-04-15,REV_CHECKER_,2026-04-15,767167,932536,14,P,P,I,2026-04-15,S,C,L
100000001566,016,966159,2026-04-16,2026-04-16,P,A,MAKER_ID_156,2026-04-16,CHECKER_ID_1,2026-04-16,REV_MAKER_ID,2026-04-16,REV_CHECKER_,2026-04-16,51076,982407,66,P,P,I,2026-04-16,S,C,L
100000001567,017,702637,2026-04-17,2026-04-17,P,A,MAKER_ID_156,2026-04-17,CHECKER_ID_1,2026-04-17,REV_MAKER_ID,2026-04-17,REV_CHECKER_,2026-04-17,482584,322450,89,P,P,I,2026-04-17,S,C,L
100000001568,018,523551,2026-04-18,2026-04-18,P,A,MAKER_ID_156,2026-04-18,CHECKER_ID_1,2026-04-18,REV_MAKER_ID,2026-04-18,REV_CHECKER_,2026-04-18,356068,683898,34,P,P,I,2026-04-18,S,C,L
100000001569,019,297150,2026-04-19,2026-04-19,P,A,MAKER_ID_156,2026-04-19,CHECKER_ID_1,2026-04-19,REV_MAKER_ID,2026-04-19,REV_CHECKER_,2026-04-19,930829,76081,20,P,P,I,2026-04-19,S,C,L
100000001570,020,433962,2026-04-20,2026-04-20,P,A,MAKER_ID_157,2026-04-20,CHECKER_ID_1,2026-04-20,REV_MAKER_ID,2026-04-20,REV_CHECKER_,2026-04-20,287060,258114,63,P,P,I,2026-04-20,S,C,L
100000001571,021,671801,2026-04-21,2026-04-21,P,A,MAKER_ID_157,2026-04-21,CHECKER_ID_1,2026-04-21,REV_MAKER_ID,2026-04-21,REV_CHECKER_,2026-04-21,305737,192258,38,P,P,I,2026-04-21,S,C,L
100000001572,022,874306,2026-04-22,2026-04-22,P,A,MAKER_ID_157,2026-04-22,CHECKER_ID_1,2026-04-22,REV_MAKER_ID,2026-04-22,REV_CHECKER_,2026-04-22,859641,790715,36,P,P,I,2026-04-22,S,C,L
100000001573,023,9875,2026-04-23,2026-04-23,P,A,MAKER_ID_157,2026-04-23,CHECKER_ID_1,2026-04-23,REV_MAKER_ID,2026-04-23,REV_CHECKER_,2026-04-23,760674,396969,32,P,P,I,2026-04-23,S,C,L
100000001574,024,927697,2026-04-24,2026-04-24,P,A,MAKER_ID_157,2026-04-24,CHECKER_ID_1,2026-04-24,REV_MAKER_ID,2026-04-24,REV_CHECKER_,2026-04-24,178611,732678,66,P,P,I,2026-04-24,S,C,L
100000001575,025,699722,2026-04-25,2026-04-25,P,A,MAKER_ID_157,2026-04-25,CHECKER_ID_1,2026-04-25,REV_MAKER_ID,2026-04-25,REV_CHECKER_,2026-04-25,672039,235218,22,P,P,I,2026-04-25,S,C,L
100000001576,001,855707,2026-04-26,2026-04-26,P,A,MAKER_ID_157,2026-04-26,CHECKER_ID_1,2026-04-26,REV_MAKER_ID,2026-04-26,REV_CHECKER_,2026-04-26,958445,541875,2,P,P,I,2026-04-26,S,C,L
100000001577,002,349218,2026-04-27,2026-04-27,P,A,MAKER_ID_157,2026-04-27,CHECKER_ID_1,2026-04-27,REV_MAKER_ID,2026-04-27,REV_CHECKER_,2026-04-27,912606,976075,4,P,P,I,2026-04-27,S,C,L
100000001578,003,115819,2026-04-28,2026-04-28,P,A,MAKER_ID_157,2026-04-28,CHECKER_ID_1,2026-04-28,REV_MAKER_ID,2026-04-28,REV_CHECKER_,2026-04-28,156627,525535,46,P,P,I,2026-04-28,S,C,L
100000001579,004,84268,2026-04-29,2026-04-29,P,A,MAKER_ID_157,2026-04-29,CHECKER_ID_1,2026-04-29,REV_MAKER_ID,2026-04-29,REV_CHECKER_,2026-04-29,629297,880958,10,P,P,I,2026-04-29,S,C,L
100000001580,005,453144,2026-04-30,2026-04-30,P,A,MAKER_ID_158,2026-04-30,CHECKER_ID_1,2026-04-30,REV_MAKER_ID,2026-04-30,REV_CHECKER_,2026-04-30,8721,367674,74,P,P,I,2026-04-30,S,C,L
100000001581,006,354306,2026-05-01,2026-05-01,P,A,MAKER_ID_158,2026-05-01,CHECKER_ID_1,2026-05-01,REV_MAKER_ID,2026-05-01,REV_CHECKER_,2026-05-01,695777,999487,47,P,P,I,2026-05-01,S,C,L
100000001582,007,738999,2026-05-02,2026-05-02,P,A,MAKER_ID_158,2026-05-02,CHECKER_ID_1,2026-05-02,REV_MAKER_ID,2026-05-02,REV_CHECKER_,2026-05-02,552916,557021,68,P,P,I,2026-05-02,S,C,L
100000001583,008,159122,2026-05-03,2026-05-03,P,A,MAKER_ID_158,2026-05-03,CHECKER_ID_1,2026-05-03,REV_MAKER_ID,2026-05-03,REV_CHECKER_,2026-05-03,356563,632246,8,P,P,I,2026-05-03,S,C,L
100000001584,009,874495,2026-05-04,2026-05-04,P,A,MAKER_ID_158,2026-05-04,CHECKER_ID_1,2026-05-04,REV_MAKER_ID,2026-05-04,REV_CHECKER_,2026-05-04,975654,149722,74,P,P,I,2026-05-04,S,C,L
100000001585,010,23109,2026-05-05,2026-05-05,P,A,MAKER_ID_158,2026-05-05,CHECKER_ID_1,2026-05-05,REV_MAKER_ID,2026-05-05,REV_CHECKER_,2026-05-05,496545,850217,62,P,P,I,2026-05-05,S,C,L
100000001586,011,989723,2026-05-06,2026-05-06,P,A,MAKER_ID_158,2026-05-06,CHECKER_ID_1,2026-05-06,REV_MAKER_ID,2026-05-06,REV_CHECKER_,2026-05-06,443998,647555,18,P,P,I,2026-05-06,S,C,L
100000001587,012,557262,2026-05-07,2026-05-07,P,A,MAKER_ID_158,2026-05-07,CHECKER_ID_1,2026-05-07,REV_MAKER_ID,2026-05-07,REV_CHECKER_,2026-05-07,78316,172127,16,P,P,I,2026-05-07,S,C,L
100000001588,013,266058,2026-05-08,2026-05-08,P,U,MAKER_ID_158,2026-05-08,CHECKER_ID_1,2026-05-08,REV_MAKER_ID,2026-05-08,REV_CHECKER_,2026-05-08,211740,672012,46,P,P,I,2026-05-08,S,C,L
100000001589,014,667271,2026-05-09,2026-05-09,P,A,MAKER_ID_158,2026-05-09,CHECKER_ID_1,2026-05-09,REV_MAKER_ID,2026-05-09,REV_CHECKER_,2026-05-09,751602,574950,6,P,P,I,2026-05-09,S,C,L
100000001590,015,107613,2026-05-10,2026-05-10,P,A,MAKER_ID_159,2026-05-10,CHECKER_ID_1,2026-05-10,REV_MAKER_ID,2026-05-10,REV_CHECKER_,2026-05-10,373986,325021,97,P,P,I,2026-05-10,S,C,L
100000001591,016,109540,2026-05-11,2026-05-11,P,A,MAKER_ID_159,2026-05-11,CHECKER_ID_1,2026-05-11,REV_MAKER_ID,2026-05-11,REV_CHECKER_,2026-05-11,316926,230340,81,P,P,I,2026-05-11,S,C,L
100000001592,017,848709,2026-05-12,2026-05-12,P,A,MAKER_ID_159,2026-05-12,CHECKER_ID_1,2026-05-12,REV_MAKER_ID,2026-05-12,REV_CHECKER_,2026-05-12,292289,404575,28,P,P,I,2026-05-12,S,C,L
100000001593,018,680771,2026-05-13,2026-05-13,P,A,MAKER_ID_159,2026-05-13,CHECKER_ID_1,2026-05-13,REV_MAKER_ID,2026-05-13,REV_CHECKER_,2026-05-13,27258,230837,3,P,P,I,2026-05-13,S,C,L
100000001594,019,28010,2026-05-14,2026-05-14,P,A,MAKER_ID_159,2026-05-14,CHECKER_ID_1,2026-05-14,REV_MAKER_ID,2026-05-14,REV_CHECKER_,2026-05-14,758308,526463,65,P,P,I,2026-05-14,S,C,L
100000001595,020,269534,2026-05-15,2026-05-15,P,A,MAKER_ID_159,2026-05-15,CHECKER_ID_1,2026-05-15,REV_MAKER_ID,2026-05-15,REV_CHECKER_,2026-05-15,737659,305729,98,P,P,I,2026-05-15,S,C,L
100000001596,021,539897,2026-05-16,2026-05-16,P,A,MAKER_ID_159,2026-05-16,CHECKER_ID_1,2026-05-16,REV_MAKER_ID,2026-05-16,REV_CHECKER_,2026-05-16,772960,416717,22,P,P,I,2026-05-16,S,C,L
100000001597,022,550614,2026-05-17,2026-05-17,P,A,MAKER_ID_159,2026-05-17,CHECKER_ID_1,2026-05-17,REV_MAKER_ID,2026-05-17,REV_CHECKER_,2026-05-17,453463,955039,9,P,P,I,2026-05-17,S,C,L
100000001598,023,548305,2026-05-18,2026-05-18,P,A,MAKER_ID_159,2026-05-18,CHECKER_ID_1,2026-05-18,REV_MAKER_ID,2026-05-18,REV_CHECKER_,2026-05-18,872933,209030,27,P,P,I,2026-05-18,S,C,L
100000001599,024,24789,2026-05-19,2026-05-19,P,A,MAKER_ID_159,2026-05-19,CHECKER_ID_1,2026-05-19,REV_MAKER_ID,2026-05-19,REV_CHECKER_,2026-05-19,716160,450960,55,P,P,I,2026-05-19,S,C,L
100000001600,025,26803,2026-05-20,2026-05-20,P,A,MAKER_ID_160,2026-05-20,CHECKER_ID_1,2026-05-20,REV_MAKER_ID,2026-05-20,REV_CHECKER_,2026-05-20,534682,799922,49,P,P,I,2026-05-20,S,C,L
100000001601,001,972610,2026-05-21,2026-05-21,P,A,MAKER_ID_160,2026-05-21,CHECKER_ID_1,2026-05-21,REV_MAKER_ID,2026-05-21,REV_CHECKER_,2026-05-21,283650,459247,93,P,P,I,2026-05-21,S,C,L
100000001602,002,380417,2026-05-22,2026-05-22,P,A,MAKER_ID_160,2026-05-22,CHECKER_ID_1,2026-05-22,REV_MAKER_ID,2026-05-22,REV_CHECKER_,2026-05-22,480356,543049,43,P,P,I,2026-05-22,S,C,L
100000001603,003,644053,2026-05-23,2026-05-23,P,A,MAKER_ID_160,2026-05-23,CHECKER_ID_1,2026-05-23,REV_MAKER_ID,2026-05-23,REV_CHECKER_,2026-05-23,248070,403207,31,P,P,I,2026-05-23,S,C,L
100000001604,004,735009,2026-05-24,2026-05-24,P,A,MAKER_ID_160,2026-05-24,CHECKER_ID_1,2026-05-24,REV_MAKER_ID,2026-05-24,REV_CHECKER_,2026-05-24,558925,818598,68,P,P,I,2026-05-24,S,C,L
