BRN,ACC,CCY,PAYIN_OPTION,TD_AMOUNT,OFFSET_BRN,TD_OFFSET_ACC,REFERENCE_NO,TENOR,TD_WITHDRAWER_NAME,TD_CERT_PRINT_DT,ENDORSABLE,JOINT_AC_INDICATOR,JOINT_HOLDER,PAYIN_DT,PAYIN_BRN,PAYIN_ACC,PAYIN_CCY,RATE_TYPE,ROLLOVER_INTRT,INT_BOOK_ACC,INT_BOOK_BRN,INT_BOOK_CCY,AUTOLIQD,GEN_MAT_ADV,GEN_RENEWAL_NOT,ADVICE_MEDIA,EMAIL,CREATION_DT,CUSTODY_STAT,DOC_STAT,AC_STAT,AC_BLOCKED,REASON_CODE,LATEST_VERSION_NO,LIQD_DATE,TD_DEPOSITER,TD_DEPOSITER_NAME,TD_CERT_COLLECTOR,TD_CERT_COLLECTOR_NAME,TD_WITHDRAWER,LATEST_EVENT_SEQ_NO,TXN_ID,NEXT_RATE_CHANGE_DT,TD_INT_AMT_READJ_CCY,TD_INT_AMT,TD_MATURITY_AMT,TD_PRN_AMT_READJ_CCY,TD_MAT_AMT_READJ_CCY,ORIGINAL_TD_AMT,ALLOW_PARTIAL_PREPAYMENT,ORIGINAL_TENOR,SPL_COND_INT_RATE,PARTIAL_PREPAID_DATE,CUSTOMER_DCV,DCV_SLIDE_NO,DOCUMENT_NUMBER,DOCUMENT_DIGIT,CONTROL_BRANCH,CTRL_COST_CENTER,TD_CONTROL_EXECUTIVE,TAX_BENEFIT_CODE,DOCUMENT_REGION,OFICINA_CREACION,CREATION_COST_CENTER,TD_CREATION_EXECUTIVE,CREATION_CHANNEL_SYSTEM,CREATION_CHANNEL,LIQD_BRN,LIQD_COST_CENTER,TD_LIQD_EXECUTIVE,LIQD_CHANNEL,CREATION_TRN_CODE,MAINT_DATE,MAINT_BRANCH,MAINT_COST_CENTER,MAINT_EXECUTIVE,MAINT_CHANNEL_SYSTEM,CMAINT_CHANNEL,PREV_RATE,COMMER_COST_CENTER,BAE_BRANCH,BAE_DOC_NUM,BAE_SEQUENTIAL_NUM,BAE_OPERATION_TYPE,AUTHORIZER_RUT_ID,VALUEDATED_DOC_PRNT_BRN,MIG_DOC_MARK,DESTINATION_CODE,DCV_CUSTOMER_NO,CUSTOMER_SECOND_NAME,OPERATION_KEY,DCV_DEPOSIT,DEP_GUARANTEE,BIS57,RATE_VALUE,RATE_SPREAD,AUTH_RATE,RATE_CODE,SPL_COND_TAX_RATE,MOVE_DORMANCY,RETN_DAYS,RETN_TYPE,INPUT_TAX_AMT,CUST_NEG,CUST_NEG_VIEW,PREV_TD_INT_AMT_READJ_CCY,NATIONALITY,ARCHIVE_DATE
001,100000001301,USD,P,17258.500,OFF,100000001301,TRN000000001301,821,Td Withdrawer Name 1301,2026-07-25,E,J,JOINT_HOLDER,2026-07-25,PAY,100000001301,USD,RA,RO,100000001301,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1301,2026-07-25,CU,D,A,A,REASON_CODE_1301,LATE,2026-07-25,TD_DEPOSITER,Td Depositer Name 1301,TD_CERT_COLL,Td Cert Collector Name 1301,TD_WITHDRAWE,1912,TXN0000000000001301,2026-07-25,2853.3000,15930.300,22708.000,16272.0000,2759.9000,1089.300,A,978845,3.45000,2026-07-25,800495,971936,DOCUME,D,001,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-07-25,001,MAI,MAI,MAI,CMA,2.8800,COMME,001,527746,733169,BAE,AUTHORIZE,VAL,M,DESTI,CUST000501,CUST000501,OPERATION_KEY_1,D,D,B,2.56000,1.88000,A,RATE_CODE_,3.62000,M,RETN_,RETN_,15457.400,292854.00000,930621.00000,13307.8000,NAT,2026-07-25
002,100000001302,PEN,P,18173.400,OFF,100000001302,TRN000000001302,8483,Td Withdrawer Name 1302,2026-07-26,E,J,JOINT_HOLDER,2026-07-26,PAY,100000001302,PEN,RA,RO,100000001302,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1302,2026-07-26,CU,D,A,A,REASON_CODE_1302,LATE,2026-07-26,TD_DEPOSITER,Td Depositer Name 1302,TD_CERT_COLL,Td Cert Collector Name 1302,TD_WITHDRAWE,4528,TXN0000000000001302,2026-07-26,9821.8000,22292.100,12750.600,18648.1000,20470.2000,22868.800,A,883303,2.92000,2026-07-26,946620,703556,DOCUME,D,002,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-07-26,002,MAI,MAI,MAI,CMA,4.3600,COMME,002,43652,987506,BAE,AUTHORIZE,VAL,M,DESTI,CUST000502,CUST000502,OPERATION_KEY_1,D,D,B,1.08000,2.32000,A,RATE_CODE_,1.04000,M,RETN_,RETN_,23102.200,770190.00000,478681.00000,18328.1000,NAT,2026-07-26
003,100000001303,EUR,P,21922.200,OFF,100000001303,TRN000000001303,4984,Td Withdrawer Name 1303,2026-07-27,E,J,JOINT_HOLDER,2026-07-27,PAY,100000001303,EUR,RA,RO,100000001303,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1303,2026-07-27,CU,D,A,A,REASON_CODE_1303,LATE,2026-07-27,TD_DEPOSITER,Td Depositer Name 1303,TD_CERT_COLL,Td Cert Collector Name 1303,TD_WITHDRAWE,591,TXN0000000000001303,2026-07-27,180.5000,12032.200,13597.600,19223.8000,14128.0000,12827.800,A,631521,4.33000,2026-07-27,151901,802447,DOCUME,D,003,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-07-27,003,MAI,MAI,MAI,CMA,3.9100,COMME,003,238297,117969,BAE,AUTHORIZE,VAL,M,DESTI,CUST000503,CUST000503,OPERATION_KEY_1,D,D,B,4.35000,1.67000,A,RATE_CODE_,3.66000,M,RETN_,RETN_,2614.900,204153.00000,706946.00000,6116.6000,NAT,2026-07-27
004,100000001304,BRL,P,6139.700,OFF,100000001304,TRN000000001304,1719,Td Withdrawer Name 1304,2026-07-28,E,J,JOINT_HOLDER,2026-07-28,PAY,100000001304,BRL,RA,RO,100000001304,INT,BRL,A,G,GE,ADVICE_MEDIA_13,EMAIL_1304,2026-07-28,CU,D,A,A,REASON_CODE_1304,LATE,2026-07-28,TD_DEPOSITER,Td Depositer Name 1304,TD_CERT_COLL,Td Cert Collector Name 1304,TD_WITHDRAWE,1066,TXN0000000000001304,2026-07-28,5469.6000,7746.900,183.200,13810.7000,19890.7000,22925.200,A,832683,2.24000,2026-07-28,61553,236320,DOCUME,D,004,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-07-28,004,MAI,MAI,MAI,CMA,1.7200,COMME,004,68466,390796,BAE,AUTHORIZE,VAL,M,DESTI,CUST000504,CUST000504,OPERATION_KEY_1,D,D,B,3.55000,1.99000,A,RATE_CODE_,1.19000,M,RETN_,RETN_,2881.200,531987.00000,724714.00000,13901.7000,NAT,2026-07-28
005,100000001305,USD,P,4225.900,OFF,100000001305,TRN000000001305,4428,Td Withdrawer Name 1305,2026-07-29,E,J,JOINT_HOLDER,2026-07-29,PAY,100000001305,USD,RA,RO,100000001305,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1305,2026-07-29,CU,D,A,A,REASON_CODE_1305,LATE,2026-07-29,TD_DEPOSITER,Td Depositer Name 1305,TD_CERT_COLL,Td Cert Collector Name 1305,TD_WITHDRAWE,6224,TXN0000000000001305,2026-07-29,3463.1000,22209.800,7229.100,10114.2000,669.7000,4536.600,A,240850,4.23000,2026-07-29,245749,411058,DOCUME,D,005,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-07-29,005,MAI,MAI,MAI,CMA,1.6800,COMME,005,162394,392058,BAE,AUTHORIZE,VAL,M,DESTI,CUST000505,CUST000505,OPERATION_KEY_1,D,D,B,2.51000,2.30000,A,RATE_CODE_,3.23000,M,RETN_,RETN_,4460.500,10188.00000,447094.00000,24861.8000,NAT,2026-07-29
006,100000001306,PEN,P,23959.500,OFF,100000001306,TRN000000001306,4055,Td Withdrawer Name 1306,2026-07-30,E,J,JOINT_HOLDER,2026-07-30,PAY,100000001306,PEN,RA,RO,100000001306,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1306,2026-07-30,CU,D,A,A,REASON_CODE_1306,LATE,2026-07-30,TD_DEPOSITER,Td Depositer Name 1306,TD_CERT_COLL,Td Cert Collector Name 1306,TD_WITHDRAWE,8636,TXN0000000000001306,2026-07-30,4786.2000,16197.900,3017.800,6351.0000,13433.8000,5152.000,A,445165,4.22000,2026-07-30,607479,324,DOCUME,D,006,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-07-30,006,MAI,MAI,MAI,CMA,3.1500,COMME,006,43730,429054,BAE,AUTHORIZE,VAL,M,DESTI,CUST000506,CUST000506,OPERATION_KEY_1,D,D,B,4.00000,2.16000,A,RATE_CODE_,0.98000,M,RETN_,RETN_,11576.000,452750.00000,505422.00000,3123.9000,NAT,2026-07-30
007,100000001307,EUR,P,23980.200,OFF,100000001307,TRN000000001307,3051,Td Withdrawer Name 1307,2026-07-31,E,J,JOINT_HOLDER,2026-07-31,PAY,100000001307,EUR,RA,RO,100000001307,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1307,2026-07-31,CU,D,A,A,REASON_CODE_1307,LATE,2026-07-31,TD_DEPOSITER,Td Depositer Name 1307,TD_CERT_COLL,Td Cert Collector Name 1307,TD_WITHDRAWE,891,TXN0000000000001307,2026-07-31,1149.3000,15808.300,13594.200,5094.3000,21825.9000,21705.500,A,979272,0.86000,2026-07-31,908691,630364,DOCUME,D,007,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-07-31,007,MAI,MAI,MAI,CMA,3.7100,COMME,007,423688,629994,BAE,AUTHORIZE,VAL,M,DESTI,CUST000507,CUST000507,OPERATION_KEY_1,D,D,B,2.09000,1.26000,A,RATE_CODE_,3.79000,M,RETN_,RETN_,8339.200,252249.00000,266438.00000,17352.1000,NAT,2026-07-31
008,100000001308,BRL,P,4327.700,OFF,100000001308,TRN000000001308,5326,Td Withdrawer Name 1308,2026-08-01,E,J,JOINT_HOLDER,2026-08-01,PAY,100000001308,BRL,RA,RO,100000001308,INT,BRL,A,G,GE,ADVICE_MEDIA_13,EMAIL_1308,2026-08-01,CU,D,A,A,REASON_CODE_1308,LATE,2026-08-01,TD_DEPOSITER,Td Depositer Name 1308,TD_CERT_COLL,Td Cert Collector Name 1308,TD_WITHDRAWE,9875,TXN0000000000001308,2026-08-01,9518.5000,3710.200,18561.900,20477.2000,20957.7000,24866.500,A,400988,4.27000,2026-08-01,271186,548322,DOCUME,D,008,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-08-01,008,MAI,MAI,MAI,CMA,1.7600,COMME,008,796159,536376,BAE,AUTHORIZE,VAL,M,DESTI,CUST000508,CUST000508,OPERATION_KEY_1,D,D,B,1.36000,2.03000,A,RATE_CODE_,3.68000,M,RETN_,RETN_,7319.600,122895.00000,230881.00000,4616.7000,NAT,2026-08-01
009,100000001309,USD,P,24081.500,OFF,100000001309,TRN000000001309,6220,Td Withdrawer Name 1309,2026-08-02,E,J,JOINT_HOLDER,2026-08-02,PAY,100000001309,USD,RA,RO,100000001309,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1309,2026-08-02,CU,D,A,A,REASON_CODE_1309,LATE,2026-08-02,TD_DEPOSITER,Td Depositer Name 1309,TD_CERT_COLL,Td Cert Collector Name 1309,TD_WITHDRAWE,3776,TXN0000000000001309,2026-08-02,7909.2000,5131.100,1690.300,18119.0000,19446.0000,18404.000,A,49218,2.54000,2026-08-02,79350,461265,DOCUME,D,009,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-08-02,009,MAI,MAI,MAI,CMA,3.2000,COMME,009,763260,482533,BAE,AUTHORIZE,VAL,M,DESTI,CUST000509,CUST000509,OPERATION_KEY_1,D,D,B,1.22000,3.53000,A,RATE_CODE_,3.42000,M,RETN_,RETN_,16544.800,861067.00000,887257.00000,13879.5000,NAT,2026-08-02
010,100000001310,PEN,P,23168.800,OFF,100000001310,TRN000000001310,6368,Td Withdrawer Name 1310,2026-08-03,E,J,JOINT_HOLDER,2026-08-03,PAY,100000001310,PEN,RA,RO,100000001310,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1310,2026-08-03,CU,D,A,A,REASON_CODE_1310,LATE,2026-08-03,TD_DEPOSITER,Td Depositer Name 1310,TD_CERT_COLL,Td Cert Collector Name 1310,TD_WITHDRAWE,8003,TXN0000000000001310,2026-08-03,19860.9000,9907.200,24510.200,20385.5000,9601.1000,22615.300,A,886965,1.66000,2026-08-03,479323,118725,DOCUME,D,010,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-08-03,010,MAI,MAI,MAI,CMA,2.4700,COMME,010,530416,65338,BAE,AUTHORIZE,VAL,M,DESTI,CUST000510,CUST000510,OPERATION_KEY_1,D,D,B,3.37000,0.95000,A,RATE_CODE_,1.77000,M,RETN_,RETN_,1027.100,243416.00000,315554.00000,16792.3000,NAT,2026-08-03
011,100000001311,EUR,P,4077.400,OFF,100000001311,TRN000000001311,527,Td Withdrawer Name 1311,2026-08-04,E,J,JOINT_HOLDER,2026-08-04,PAY,100000001311,EUR,RA,RO,100000001311,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1311,2026-08-04,CU,D,A,A,REASON_CODE_1311,LATE,2026-08-04,TD_DEPOSITER,Td Depositer Name 1311,TD_CERT_COLL,Td Cert Collector Name 1311,TD_WITHDRAWE,9631,TXN0000000000001311,2026-08-04,6755.1000,15710.400,23632.700,4336.0000,18473.6000,1240.100,A,384263,2.75000,2026-08-04,297449,69124,DOCUME,D,011,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-08-04,011,MAI,MAI,MAI,CMA,1.0500,COMME,011,753676,438049,BAE,AUTHORIZE,VAL,M,DESTI,CUST000511,CUST000511,OPERATION_KEY_1,D,D,B,1.08000,1.79000,A,RATE_CODE_,1.94000,M,RETN_,RETN_,5662.300,344211.00000,405157.00000,10906.9000,NAT,2026-08-04
012,100000001312,BRL,P,12695.200,OFF,100000001312,TRN000000001312,7809,Td Withdrawer Name 1312,2026-08-05,E,J,JOINT_HOLDER,2026-08-05,PAY,100000001312,BRL,RA,RO,100000001312,INT,BRL,A,G,GE,ADVICE_MEDIA_13,EMAIL_1312,2026-08-05,CU,D,A,A,REASON_CODE_1312,LATE,2026-08-05,TD_DEPOSITER,Td Depositer Name 1312,TD_CERT_COLL,Td Cert Collector Name 1312,TD_WITHDRAWE,9667,TXN0000000000001312,2026-08-05,8692.7000,23122.400,4322.900,17096.1000,245.2000,10656.800,A,569024,3.12000,2026-08-05,650397,923438,DOCUME,D,012,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-08-05,012,MAI,MAI,MAI,CMA,2.7200,COMME,012,26918,880438,BAE,AUTHORIZE,VAL,M,DESTI,CUST000512,CUST000512,OPERATION_KEY_1,D,D,B,2.63000,3.08000,A,RATE_CODE_,1.03000,M,RETN_,RETN_,7719.600,432546.00000,705871.00000,8105.8000,NAT,2026-08-05
013,100000001313,USD,P,3210.800,OFF,100000001313,TRN000000001313,581,Td Withdrawer Name 1313,2026-08-06,E,J,JOINT_HOLDER,2026-08-06,PAY,100000001313,USD,RA,RO,100000001313,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1313,2026-08-06,CU,D,A,A,REASON_CODE_1313,LATE,2026-08-06,TD_DEPOSITER,Td Depositer Name 1313,TD_CERT_COLL,Td Cert Collector Name 1313,TD_WITHDRAWE,3848,TXN0000000000001313,2026-08-06,5109.5000,2021.900,4790.800,11056.7000,16244.2000,8229.900,A,92004,3.10000,2026-08-06,788835,22362,DOCUME,D,013,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-08-06,013,MAI,MAI,MAI,CMA,4.2800,COMME,013,321996,957762,BAE,AUTHORIZE,VAL,M,DESTI,CUST000513,CUST000513,OPERATION_KEY_1,D,D,B,4.46000,2.88000,A,RATE_CODE_,1.48000,M,RETN_,RETN_,3802.800,597392.00000,928217.00000,4616.7000,NAT,2026-08-06
014,100000001314,PEN,P,7253.100,OFF,100000001314,TRN000000001314,2326,Td Withdrawer Name 1314,2026-08-07,E,J,JOINT_HOLDER,2026-08-07,PAY,100000001314,PEN,RA,RO,100000001314,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1314,2026-08-07,CU,D,A,A,REASON_CODE_1314,LATE,2026-08-07,TD_DEPOSITER,Td Depositer Name 1314,TD_CERT_COLL,Td Cert Collector Name 1314,TD_WITHDRAWE,1249,TXN0000000000001314,2026-08-07,12475.5000,14282.300,24428.800,9617.9000,14851.7000,11122.600,A,13185,3.63000,2026-08-07,855669,272019,DOCUME,D,014,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-08-07,014,MAI,MAI,MAI,CMA,1.1900,COMME,014,469541,505454,BAE,AUTHORIZE,VAL,M,DESTI,CUST000514,CUST000514,OPERATION_KEY_1,D,D,B,1.83000,2.38000,A,RATE_CODE_,1.94000,M,RETN_,RETN_,1725.300,356869.00000,191419.00000,21922.8000,NAT,2026-08-07
015,100000001315,EUR,P,17580.100,OFF,100000001315,TRN000000001315,5323,Td Withdrawer Name 1315,2026-08-08,E,J,JOINT_HOLDER,2026-08-08,PAY,100000001315,EUR,RA,RO,100000001315,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1315,2026-08-08,CU,D,A,A,REASON_CODE_1315,LATE,2026-08-08,TD_DEPOSITER,Td Depositer Name 1315,TD_CERT_COLL,Td Cert Collector Name 1315,TD_WITHDRAWE,3691,TXN0000000000001315,2026-08-08,14604.4000,21990.300,21694.300,22179.3000,3506.1000,16059.000,A,294801,3.92000,2026-08-08,24977,969765,DOCUME,D,015,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-08-08,015,MAI,MAI,MAI,CMA,4.2500,COMME,015,34321,157586,BAE,AUTHORIZE,VAL,M,DESTI,CUST000515,CUST000515,OPERATION_KEY_1,D,D,B,3.82000,1.07000,A,RATE_CODE_,2.69000,M,RETN_,RETN_,2335.900,76800.00000,753308.00000,1983.9000,NAT,2026-08-08
016,100000001316,BRL,P,24543.600,OFF,100000001316,TRN000000001316,8358,Td Withdrawer Name 1316,2026-08-09,E,J,JOINT_HOLDER,2026-08-09,PAY,100000001316,BRL,RA,RO,100000001316,INT,BRL,A,G,GE,ADVICE_MEDIA_13,EMAIL_1316,2026-08-09,CU,D,A,A,REASON_CODE_1316,LATE,2026-08-09,TD_DEPOSITER,Td Depositer Name 1316,TD_CERT_COLL,Td Cert Collector Name 1316,TD_WITHDRAWE,5359,TXN0000000000001316,2026-08-09,5551.2000,20087.500,23355.900,8666.5000,21858.5000,21318.900,A,332835,2.55000,2026-08-09,449072,172405,DOCUME,D,016,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,TRF,2026-08-09,016,MAI,MAI,MAI,CMA,2.8100,COMME,016,381542,738861,BAE,AUTHORIZE,VAL,M,DESTI,CUST000516,CUST000516,OPERATION_KEY_1,D,D,B,1.03000,1.09000,A,RATE_CODE_,2.68000,M,RETN_,RETN_,7348.200,140894.00000,710297.00000,2928.8000,NAT,2026-08-09
017,100000001317,USD,P,18310.000,OFF,100000001317,TRN000000001317,6436,Td Withdrawer Name 1317,2026-08-10,E,J,JOINT_HOLDER,2026-08-10,PAY,100000001317,USD,RA,RO,100000001317,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1317,2026-08-10,CU,D,A,A,REASON_CODE_1317,LATE,2026-08-10,TD_DEPOSITER,Td Depositer Name 1317,TD_CERT_COLL,Td Cert Collector Name 1317,TD_WITHDRAWE,1137,TXN0000000000001317,2026-08-10,7709.6000,21147.200,12925.200,8854.4000,3584.2000,23535.300,A,338533,2.38000,2026-08-10,434780,396049,DOCUME,D,017,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,FEE,2026-08-10,017,MAI,MAI,MAI,CMA,1.5600,COMME,017,153169,913472,BAE,AUTHORIZE,VAL,M,DESTI,CUST000517,CUST000517,OPERATION_KEY_1,D,D,B,3.73000,2.19000,A,RATE_CODE_,2.73000,M,RETN_,RETN_,18464.300,280967.00000,664554.00000,23613.6000,NAT,2026-08-10
018,100000001318,PEN,P,15844.400,OFF,100000001318,TRN000000001318,6615,Td Withdrawer Name 1318,2026-08-11,E,J,JOINT_HOLDER,2026-08-11,PAY,100000001318,PEN,RA,RO,100000001318,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1318,2026-08-11,CU,D,A,A,REASON_CODE_1318,LATE,2026-08-11,TD_DEPOSITER,Td Depositer Name 1318,TD_CERT_COLL,Td Cert Collector Name 1318,TD_WITHDRAWE,7416,TXN0000000000001318,2026-08-11,931.8000,19892.000,868.200,1178.1000,8861.0000,79.300,A,659281,0.85000,2026-08-11,915651,456337,DOCUME,D,018,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,INT,2026-08-11,018,MAI,MAI,MAI,CMA,2.6100,COMME,018,772404,294148,BAE,AUTHORIZE,VAL,M,DESTI,CUST000518,CUST000518,OPERATION_KEY_1,D,D,B,4.40000,3.72000,A,RATE_CODE_,3.10000,M,RETN_,RETN_,23753.300,991586.00000,170762.00000,9544.1000,NAT,2026-08-11
019,100000001319,EUR,P,11662.500,OFF,100000001319,TRN000000001319,71,Td Withdrawer Name 1319,2026-08-12,E,J,JOINT_HOLDER,2026-08-12,PAY,100000001319,EUR,RA,RO,100000001319,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1319,2026-08-12,CU,D,A,A,REASON_CODE_1319,LATE,2026-08-12,TD_DEPOSITER,Td Depositer Name 1319,TD_CERT_COLL,Td Cert Collector Name 1319,TD_WITHDRAWE,6464,TXN0000000000001319,2026-08-12,469.9000,24226.000,5380.400,24005.9000,3655.4000,21037.400,A,91748,3.83000,2026-08-12,306324,601148,DOCUME,D,019,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,REV,2026-08-12,019,MAI,MAI,MAI,CMA,1.8600,COMME,019,836031,42819,BAE,AUTHORIZE,VAL,M,DESTI,CUST000519,CUST000519,OPERATION_KEY_1,D,D,B,3.86000,4.04000,A,RATE_CODE_,4.40000,M,RETN_,RETN_,4091.200,190417.00000,243331.00000,23404.0000,NAT,2026-08-12
020,100000001320,BRL,P,3455.600,OFF,100000001320,TRN000000001320,9031,Td Withdrawer Name 1320,2026-08-13,E,J,JOINT_HOLDER,2026-08-13,PAY,100000001320,BRL,RA,RO,100000001320,INT,BRL,A,G,GE,ADVICE_MEDIA_13,EMAIL_1320,2026-08-13,CU,D,A,A,REASON_CODE_1320,LATE,2026-08-13,TD_DEPOSITER,Td Depositer Name 1320,TD_CERT_COLL,Td Cert Collector Name 1320,TD_WITHDRAWE,5655,TXN0000000000001320,2026-08-13,16182.0000,6282.500,21284.300,19736.3000,6582.0000,18539.000,A,875729,2.41000,2026-08-13,884596,591974,DOCUME,D,020,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,PAY,2026-08-13,020,MAI,MAI,MAI,CMA,2.0300,COMME,020,442318,453836,BAE,AUTHORIZE,VAL,M,DESTI,CUST000520,CUST000520,OPERATION_KEY_1,D,D,B,3.23000,3.73000,A,RATE_CODE_,0.95000,M,RETN_,RETN_,19949.300,767373.00000,445666.00000,21033.7000,NAT,2026-08-13
021,100000001321,USD,P,18110.900,OFF,100000001321,TRN000000001321,2610,Td Withdrawer Name 1321,2026-08-14,E,J,JOINT_HOLDER,2026-08-14,PAY,100000001321,USD,RA,RO,100000001321,INT,USD,A,G,GE,ADVICE_MEDIA_13,EMAIL_1321,2026-08-14,CU,D,A,A,REASON_CODE_1321,LATE,2026-08-14,TD_DEPOSITER,Td Depositer Name 1321,TD_CERT_COLL,Td Cert Collector Name 1321,TD_WITHDRAWE,9722,TXN0000000000001321,2026-08-14,8411.3000,707.400,18607.600,10789.9000,22411.5000,700.700,A,865383,3.16000,2026-08-14,911522,84965,DOCUME,D,021,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,ATM,2026-08-14,021,MAI,MAI,MAI,CMA,2.7400,COMME,021,687192,329968,BAE,AUTHORIZE,VAL,M,DESTI,CUST000521,CUST000521,OPERATION_KEY_1,D,D,B,2.68000,2.00000,A,RATE_CODE_,2.11000,M,RETN_,RETN_,1809.500,894111.00000,764271.00000,19064.1000,NAT,2026-08-14
022,100000001322,PEN,P,16124.900,OFF,100000001322,TRN000000001322,6944,Td Withdrawer Name 1322,2026-08-15,E,J,JOINT_HOLDER,2026-08-15,PAY,100000001322,PEN,RA,RO,100000001322,INT,PEN,A,G,GE,ADVICE_MEDIA_13,EMAIL_1322,2026-08-15,CU,D,A,A,REASON_CODE_1322,LATE,2026-08-15,TD_DEPOSITER,Td Depositer Name 1322,TD_CERT_COLL,Td Cert Collector Name 1322,TD_WITHDRAWE,1231,TXN0000000000001322,2026-08-15,13634.6000,1959.400,19552.200,15057.0000,18660.9000,5658.800,A,76533,2.53000,2026-08-15,678352,939098,DOCUME,D,022,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,DEP,2026-08-15,022,MAI,MAI,MAI,CMA,1.4500,COMME,022,839307,667167,BAE,AUTHORIZE,VAL,M,DESTI,CUST000522,CUST000522,OPERATION_KEY_1,D,D,B,3.27000,4.46000,A,RATE_CODE_,3.08000,M,RETN_,RETN_,18361.000,44466.00000,473143.00000,575.6000,NAT,2026-08-15
023,100000001323,EUR,P,9312.600,OFF,100000001323,TRN000000001323,3242,Td Withdrawer Name 1323,2026-08-16,E,J,JOINT_HOLDER,2026-08-16,PAY,100000001323,EUR,RA,RO,100000001323,INT,EUR,A,G,GE,ADVICE_MEDIA_13,EMAIL_1323,2026-08-16,CU,D,A,A,REASON_CODE_1323,LATE,2026-08-16,TD_DEPOSITER,Td Depositer Name 1323,TD_CERT_COLL,Td Cert Collector Name 1323,TD_WITHDRAWE,4980,TXN0000000000001323,2026-08-16,23290.5000,10452.200,16145.600,6589.9000,891.2000,10889.600,A,396392,1.51000,2026-08-16,726973,376219,DOCUME,D,023,CTR,TD_,T,DO,OFI,CRE,TD_,CRE,CRE,LIQ,LIQ,TD_,LIQ,WDR,2026-08-16,023,MAI,MAI,MAI,CMA,4.3800,COMME,023,362870,177431,BAE,AUTHORIZE,VAL,M,DESTI,CUST000523,CUST000523,OPERATION_KEY_1,D,D,B,1.16000,1.55000,A,RATE_CODE_,1.30000,M,RETN_,RETN_,10793.900,413090.00000,867488.00000,6875.2000,NAT,2026-08-16
