REFERENCE_NO,EVENT_SEQ_NO,INSTRUMENT_NO_1,INSTRUMENT_NO_2,VAL_DATE_BNK,VAL_DATE_CUST,BANK_CODE,BRANCH_CODE,SECTOR_CODE,ROUTING_NO,END_POINT,INSTRUMENT_AMT,LOCAL_CLEARING,DOCUMENT_TYPE,VAL_DATE_BNK_OLD,VAL_DATE_CUST_OLD,ROUTING_NO_OLD,ADDL_RETENTION_DAYS,INSTRUMENT_DATE,REM_ACCOUNT,REM_CUST,REVERSED,HOUSE_LOCATION,DOC_TRACK_NUM,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,TXN_ID,SAV_CODE,SAV_VAL_STAT
TRN000000001597,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-17,2026-05-17,BANK_CODE,022,SECTOR_CO,ROUTING_NO_1597,END_POINT,5827.400,L,DOCUMENT_TYPE_1597,2026-05-17,2026-05-17,ROUTING_NO_OLD_1597,33,2026-05-17,100000001597,REM_CUST_1597,Y,HOUS,DOC_TRACK_NUM_1,DATA_1_1597,DATA_2_1597,DATA_3_1597,DATA_4_1597,DATA_5_1597,DATA_6_1597,DATA_7_1597,DATA_8_1597,DATA_9_1597,C,BATCH_REF_NO_1597,FEE,TXN0000000000001597,SAV_,S
TRN000000001598,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-18,2026-05-18,BANK_CODE,023,SECTOR_CO,ROUTING_NO_1598,END_POINT,8858.100,L,DOCUMENT_TYPE_1598,2026-05-18,2026-05-18,ROUTING_NO_OLD_1598,35,2026-05-18,100000001598,REM_CUST_1598,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1598,DATA_2_1598,DATA_3_1598,DATA_4_1598,DATA_5_1598,DATA_6_1598,DATA_7_1598,DATA_8_1598,DATA_9_1598,C,BATCH_REF_NO_1598,INT,TXN0000000000001598,SAV_,S
TRN000000001599,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-19,2026-05-19,BANK_CODE,024,SECTOR_CO,ROUTING_NO_1599,END_POINT,16049.700,L,DOCUMENT_TYPE_1599,2026-05-19,2026-05-19,ROUTING_NO_OLD_1599,29,2026-05-19,100000001599,REM_CUST_1599,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1599,DATA_2_1599,DATA_3_1599,DATA_4_1599,DATA_5_1599,DATA_6_1599,DATA_7_1599,DATA_8_1599,DATA_9_1599,C,BATCH_REF_NO_1599,REV,TXN0000000000001599,SAV_,S
TRN000000001600,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-20,2026-05-20,BANK_CODE,025,SECTOR_CO,ROUTING_NO_1600,END_POINT,2427.600,L,DOCUMENT_TYPE_1600,2026-05-20,2026-05-20,ROUTING_NO_OLD_1600,32,2026-05-20,100000001600,REM_CUST_1600,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1600,DATA_2_1600,DATA_3_1600,DATA_4_1600,DATA_5_1600,DATA_6_1600,DATA_7_1600,DATA_8_1600,DATA_9_1600,C,BATCH_REF_NO_1600,PAY,TXN0000000000001600,SAV_,S
TRN000000001601,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-21,2026-05-21,BANK_CODE,001,SECTOR_CO,ROUTING_NO_1601,END_POINT,8031.500,L,DOCUMENT_TYPE_1601,2026-05-21,2026-05-21,ROUTING_NO_OLD_1601,18,2026-05-21,100000001601,REM_CUST_1601,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1601,DATA_2_1601,DATA_3_1601,DATA_4_1601,DATA_5_1601,DATA_6_1601,DATA_7_1601,DATA_8_1601,DATA_9_1601,C,BATCH_REF_NO_1601,ATM,TXN0000000000001601,SAV_,S
TRN000000001602,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-22,2026-05-22,BANK_CODE,002,SECTOR_CO,ROUTING_NO_1602,END_POINT,3466.800,L,DOCUMENT_TYPE_1602,2026-05-22,2026-05-22,ROUTING_NO_OLD_1602,33,2026-05-22,100000001602,REM_CUST_1602,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1602,DATA_2_1602,DATA_3_1602,DATA_4_1602,DATA_5_1602,DATA_6_1602,DATA_7_1602,DATA_8_1602,DATA_9_1602,C,BATCH_REF_NO_1602,DEP,TXN0000000000001602,SAV_,S
TRN000000001603,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-23,2026-05-23,BANK_CODE,003,SECTOR_CO,ROUTING_NO_1603,END_POINT,14368.700,L,DOCUMENT_TYPE_1603,2026-05-23,2026-05-23,ROUTING_NO_OLD_1603,12,2026-05-23,100000001603,REM_CUST_1603,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1603,DATA_2_1603,DATA_3_1603,DATA_4_1603,DATA_5_1603,DATA_6_1603,DATA_7_1603,DATA_8_1603,DATA_9_1603,C,BATCH_REF_NO_1603,WDR,TXN0000000000001603,SAV_,S
TRN000000001604,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-24,2026-05-24,BANK_CODE,004,SECTOR_CO,ROUTING_NO_1604,END_POINT,15628.600,L,DOCUMENT_TYPE_1604,2026-05-24,2026-05-24,ROUTING_NO_OLD_1604,20,2026-05-24,100000001604,REM_CUST_1604,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1604,DATA_2_1604,DATA_3_1604,DATA_4_1604,DATA_5_1604,DATA_6_1604,DATA_7_1604,DATA_8_1604,DATA_9_1604,C,BATCH_REF_NO_1604,TRF,TXN0000000000001604,SAV_,S
TRN000000001605,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-25,2026-05-25,BANK_CODE,005,SECTOR_CO,ROUTING_NO_1605,END_POINT,22624.900,L,DOCUMENT_TYPE_1605,2026-05-25,2026-05-25,ROUTING_NO_OLD_1605,18,2026-05-25,100000001605,REM_CUST_1605,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1605,DATA_2_1605,DATA_3_1605,DATA_4_1605,DATA_5_1605,DATA_6_1605,DATA_7_1605,DATA_8_1605,DATA_9_1605,C,BATCH_REF_NO_1605,FEE,TXN0000000000001605,SAV_,S
TRN000000001606,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-26,2026-05-26,BANK_CODE,006,SECTOR_CO,ROUTING_NO_1606,END_POINT,842.300,L,DOCUMENT_TYPE_1606,2026-05-26,2026-05-26,ROUTING_NO_OLD_1606,7,2026-05-26,100000001606,REM_CUST_1606,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1606,DATA_2_1606,DATA_3_1606,DATA_4_1606,DATA_5_1606,DATA_6_1606,DATA_7_1606,DATA_8_1606,DATA_9_1606,C,BATCH_REF_NO_1606,INT,TXN0000000000001606,SAV_,S
TRN000000001607,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-27,2026-05-27,BANK_CODE,007,SECTOR_CO,ROUTING_NO_1607,END_POINT,2691.300,L,DOCUMENT_TYPE_1607,2026-05-27,2026-05-27,ROUTING_NO_OLD_1607,2,2026-05-27,100000001607,REM_CUST_1607,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1607,DATA_2_1607,DATA_3_1607,DATA_4_1607,DATA_5_1607,DATA_6_1607,DATA_7_1607,DATA_8_1607,DATA_9_1607,C,BATCH_REF_NO_1607,REV,TXN0000000000001607,SAV_,S
TRN000000001608,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-28,2026-05-28,BANK_CODE,008,SECTOR_CO,ROUTING_NO_1608,END_POINT,12525.300,L,DOCUMENT_TYPE_1608,2026-05-28,2026-05-28,ROUTING_NO_OLD_1608,34,2026-05-28,100000001608,REM_CUST_1608,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1608,DATA_2_1608,DATA_3_1608,DATA_4_1608,DATA_5_1608,DATA_6_1608,DATA_7_1608,DATA_8_1608,DATA_9_1608,C,BATCH_REF_NO_1608,PAY,TXN0000000000001608,SAV_,S
TRN000000001609,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-29,2026-05-29,BANK_CODE,009,SECTOR_CO,ROUTING_NO_1609,END_POINT,17391.500,L,DOCUMENT_TYPE_1609,2026-05-29,2026-05-29,ROUTING_NO_OLD_1609,11,2026-05-29,100000001609,REM_CUST_1609,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1609,DATA_2_1609,DATA_3_1609,DATA_4_1609,DATA_5_1609,DATA_6_1609,DATA_7_1609,DATA_8_1609,DATA_9_1609,C,BATCH_REF_NO_1609,ATM,TXN0000000000001609,SAV_,S
TRN000000001610,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-30,2026-05-30,BANK_CODE,010,SECTOR_CO,ROUTING_NO_1610,END_POINT,23748.000,L,DOCUMENT_TYPE_1610,2026-05-30,2026-05-30,ROUTING_NO_OLD_1610,32,2026-05-30,100000001610,REM_CUST_1610,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1610,DATA_2_1610,DATA_3_1610,DATA_4_1610,DATA_5_1610,DATA_6_1610,DATA_7_1610,DATA_8_1610,DATA_9_1610,C,BATCH_REF_NO_1610,DEP,TXN0000000000001610,SAV_,S
TRN000000001611,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-05-31,2026-05-31,BANK_CODE,011,SECTOR_CO,ROUTING_NO_1611,END_POINT,3280.100,L,DOCUMENT_TYPE_1611,2026-05-31,2026-05-31,ROUTING_NO_OLD_1611,29,2026-05-31,100000001611,REM_CUST_1611,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1611,DATA_2_1611,DATA_3_1611,DATA_4_1611,DATA_5_1611,DATA_6_1611,DATA_7_1611,DATA_8_1611,DATA_9_1611,C,BATCH_REF_NO_1611,WDR,TXN0000000000001611,SAV_,S
TRN000000001612,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-01,2026-06-01,BANK_CODE,012,SECTOR_CO,ROUTING_NO_1612,END_POINT,8828.400,L,DOCUMENT_TYPE_1612,2026-06-01,2026-06-01,ROUTING_NO_OLD_1612,3,2026-06-01,100000001612,REM_CUST_1612,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1612,DATA_2_1612,DATA_3_1612,DATA_4_1612,DATA_5_1612,DATA_6_1612,DATA_7_1612,DATA_8_1612,DATA_9_1612,C,BATCH_REF_NO_1612,TRF,TXN0000000000001612,SAV_,S
TRN000000001613,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-02,2026-06-02,BANK_CODE,013,SECTOR_CO,ROUTING_NO_1613,END_POINT,14495.300,L,DOCUMENT_TYPE_1613,2026-06-02,2026-06-02,ROUTING_NO_OLD_1613,10,2026-06-02,100000001613,REM_CUST_1613,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1613,DATA_2_1613,DATA_3_1613,DATA_4_1613,DATA_5_1613,DATA_6_1613,DATA_7_1613,DATA_8_1613,DATA_9_1613,C,BATCH_REF_NO_1613,FEE,TXN0000000000001613,SAV_,S
TRN000000001614,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-03,2026-06-03,BANK_CODE,014,SECTOR_CO,ROUTING_NO_1614,END_POINT,11704.700,L,DOCUMENT_TYPE_1614,2026-06-03,2026-06-03,ROUTING_NO_OLD_1614,36,2026-06-03,100000001614,REM_CUST_1614,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1614,DATA_2_1614,DATA_3_1614,DATA_4_1614,DATA_5_1614,DATA_6_1614,DATA_7_1614,DATA_8_1614,DATA_9_1614,C,BATCH_REF_NO_1614,INT,TXN0000000000001614,SAV_,S
TRN000000001615,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-04,2026-06-04,BANK_CODE,015,SECTOR_CO,ROUTING_NO_1615,END_POINT,7662.800,L,DOCUMENT_TYPE_1615,2026-06-04,2026-06-04,ROUTING_NO_OLD_1615,15,2026-06-04,100000001615,REM_CUST_1615,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1615,DATA_2_1615,DATA_3_1615,DATA_4_1615,DATA_5_1615,DATA_6_1615,DATA_7_1615,DATA_8_1615,DATA_9_1615,C,BATCH_REF_NO_1615,REV,TXN0000000000001615,SAV_,S
TRN000000001616,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-05,2026-06-05,BANK_CODE,016,SECTOR_CO,ROUTING_NO_1616,END_POINT,3528.500,L,DOCUMENT_TYPE_1616,2026-06-05,2026-06-05,ROUTING_NO_OLD_1616,24,2026-06-05,100000001616,REM_CUST_1616,Y,HOUS,DOC_TRACK_NUM_1,DATA_1_1616,DATA_2_1616,DATA_3_1616,DATA_4_1616,DATA_5_1616,DATA_6_1616,DATA_7_1616,DATA_8_1616,DATA_9_1616,C,BATCH_REF_NO_1616,PAY,TXN0000000000001616,SAV_,S
TRN000000001617,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-06,2026-06-06,BANK_CODE,017,SECTOR_CO,ROUTING_NO_1617,END_POINT,3287.800,L,DOCUMENT_TYPE_1617,2026-06-06,2026-06-06,ROUTING_NO_OLD_1617,27,2026-06-06,100000001617,REM_CUST_1617,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1617,DATA_2_1617,DATA_3_1617,DATA_4_1617,DATA_5_1617,DATA_6_1617,DATA_7_1617,DATA_8_1617,DATA_9_1617,C,BATCH_REF_NO_1617,ATM,TXN0000000000001617,SAV_,S
TRN000000001618,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-07,2026-06-07,BANK_CODE,018,SECTOR_CO,ROUTING_NO_1618,END_POINT,23453.000,L,DOCUMENT_TYPE_1618,2026-06-07,2026-06-07,ROUTING_NO_OLD_1618,15,2026-06-07,100000001618,REM_CUST_1618,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1618,DATA_2_1618,DATA_3_1618,DATA_4_1618,DATA_5_1618,DATA_6_1618,DATA_7_1618,DATA_8_1618,DATA_9_1618,C,BATCH_REF_NO_1618,DEP,TXN0000000000001618,SAV_,S
TRN000000001619,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-08,2026-06-08,BANK_CODE,019,SECTOR_CO,ROUTING_NO_1619,END_POINT,3377.500,L,DOCUMENT_TYPE_1619,2026-06-08,2026-06-08,ROUTING_NO_OLD_1619,28,2026-06-08,100000001619,REM_CUST_1619,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1619,DATA_2_1619,DATA_3_1619,DATA_4_1619,DATA_5_1619,DATA_6_1619,DATA_7_1619,DATA_8_1619,DATA_9_1619,C,BATCH_REF_NO_1619,WDR,TXN0000000000001619,SAV_,S
TRN000000001620,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-09,2026-06-09,BANK_CODE,020,SECTOR_CO,ROUTING_NO_1620,END_POINT,13786.700,L,DOCUMENT_TYPE_1620,2026-06-09,2026-06-09,ROUTING_NO_OLD_1620,17,2026-06-09,100000001620,REM_CUST_1620,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1620,DATA_2_1620,DATA_3_1620,DATA_4_1620,DATA_5_1620,DATA_6_1620,DATA_7_1620,DATA_8_1620,DATA_9_1620,C,BATCH_REF_NO_1620,TRF,TXN0000000000001620,SAV_,S
TRN000000001621,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-10,2026-06-10,BANK_CODE,021,SECTOR_CO,ROUTING_NO_1621,END_POINT,23870.400,L,DOCUMENT_TYPE_1621,2026-06-10,2026-06-10,ROUTING_NO_OLD_1621,10,2026-06-10,100000001621,REM_CUST_1621,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1621,DATA_2_1621,DATA_3_1621,DATA_4_1621,DATA_5_1621,DATA_6_1621,DATA_7_1621,DATA_8_1621,DATA_9_1621,C,BATCH_REF_NO_1621,FEE,TXN0000000000001621,SAV_,S
TRN000000001622,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-11,2026-06-11,BANK_CODE,022,SECTOR_CO,ROUTING_NO_1622,END_POINT,23582.800,L,DOCUMENT_TYPE_1622,2026-06-11,2026-06-11,ROUTING_NO_OLD_1622,6,2026-06-11,100000001622,REM_CUST_1622,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1622,DATA_2_1622,DATA_3_1622,DATA_4_1622,DATA_5_1622,DATA_6_1622,DATA_7_1622,DATA_8_1622,DATA_9_1622,C,BATCH_REF_NO_1622,INT,TXN0000000000001622,SAV_,S
TRN000000001623,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-12,2026-06-12,BANK_CODE,023,SECTOR_CO,ROUTING_NO_1623,END_POINT,18413.100,L,DOCUMENT_TYPE_1623,2026-06-12,2026-06-12,ROUTING_NO_OLD_1623,29,2026-06-12,100000001623,REM_CUST_1623,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1623,DATA_2_1623,DATA_3_1623,DATA_4_1623,DATA_5_1623,DATA_6_1623,DATA_7_1623,DATA_8_1623,DATA_9_1623,C,BATCH_REF_NO_1623,REV,TXN0000000000001623,SAV_,S
TRN000000001624,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-13,2026-06-13,BANK_CODE,024,SECTOR_CO,ROUTING_NO_1624,END_POINT,5308.300,L,DOCUMENT_TYPE_1624,2026-06-13,2026-06-13,ROUTING_NO_OLD_1624,16,2026-06-13,100000001624,REM_CUST_1624,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1624,DATA_2_1624,DATA_3_1624,DATA_4_1624,DATA_5_1624,DATA_6_1624,DATA_7_1624,DATA_8_1624,DATA_9_1624,C,BATCH_REF_NO_1624,PAY,TXN0000000000001624,SAV_,S
TRN000000001625,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-14,2026-06-14,BANK_CODE,025,SECTOR_CO,ROUTING_NO_1625,END_POINT,4657.700,L,DOCUMENT_TYPE_1625,2026-06-14,2026-06-14,ROUTING_NO_OLD_1625,10,2026-06-14,100000001625,REM_CUST_1625,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1625,DATA_2_1625,DATA_3_1625,DATA_4_1625,DATA_5_1625,DATA_6_1625,DATA_7_1625,DATA_8_1625,DATA_9_1625,C,BATCH_REF_NO_1625,ATM,TXN0000000000001625,SAV_,S
TRN000000001626,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-15,2026-06-15,BANK_CODE,001,SECTOR_CO,ROUTING_NO_1626,END_POINT,19748.900,L,DOCUMENT_TYPE_1626,2026-06-15,2026-06-15,ROUTING_NO_OLD_1626,32,2026-06-15,100000001626,REM_CUST_1626,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1626,DATA_2_1626,DATA_3_1626,DATA_4_1626,DATA_5_1626,DATA_6_1626,DATA_7_1626,DATA_8_1626,DATA_9_1626,C,BATCH_REF_NO_1626,DEP,TXN0000000000001626,SAV_,S
TRN000000001627,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-16,2026-06-16,BANK_CODE,002,SECTOR_CO,ROUTING_NO_1627,END_POINT,3006.300,L,DOCUMENT_TYPE_1627,2026-06-16,2026-06-16,ROUTING_NO_OLD_1627,6,2026-06-16,100000001627,REM_CUST_1627,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1627,DATA_2_1627,DATA_3_1627,DATA_4_1627,DATA_5_1627,DATA_6_1627,DATA_7_1627,DATA_8_1627,DATA_9_1627,C,BATCH_REF_NO_1627,WDR,TXN0000000000001627,SAV_,S
TRN000000001628,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-17,2026-06-17,BANK_CODE,003,SECTOR_CO,ROUTING_NO_1628,END_POINT,23435.500,L,DOCUMENT_TYPE_1628,2026-06-17,2026-06-17,ROUTING_NO_OLD_1628,7,2026-06-17,100000001628,REM_CUST_1628,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1628,DATA_2_1628,DATA_3_1628,DATA_4_1628,DATA_5_1628,DATA_6_1628,DATA_7_1628,DATA_8_1628,DATA_9_1628,C,BATCH_REF_NO_1628,TRF,TXN0000000000001628,SAV_,S
TRN000000001629,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-18,2026-06-18,BANK_CODE,004,SECTOR_CO,ROUTING_NO_1629,END_POINT,151006.400,L,DOCUMENT_TYPE_1629,2026-06-18,2026-06-18,ROUTING_NO_OLD_1629,24,2026-06-18,100000001629,REM_CUST_1629,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1629,DATA_2_1629,DATA_3_1629,DATA_4_1629,DATA_5_1629,DATA_6_1629,DATA_7_1629,DATA_8_1629,DATA_9_1629,C,BATCH_REF_NO_1629,FEE,TXN0000000000001629,SAV_,S
TRN000000001630,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-19,2026-06-19,BANK_CODE,005,SECTOR_CO,ROUTING_NO_1630,END_POINT,14231.900,L,DOCUMENT_TYPE_1630,2026-06-19,2026-06-19,ROUTING_NO_OLD_1630,10,2026-06-19,100000001630,REM_CUST_1630,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1630,DATA_2_1630,DATA_3_1630,DATA_4_1630,DATA_5_1630,DATA_6_1630,DATA_7_1630,DATA_8_1630,DATA_9_1630,C,BATCH_REF_NO_1630,INT,TXN0000000000001630,SAV_,S
TRN000000001631,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-20,2026-06-20,BANK_CODE,006,SECTOR_CO,ROUTING_NO_1631,END_POINT,15529.300,L,DOCUMENT_TYPE_1631,2026-06-20,2026-06-20,ROUTING_NO_OLD_1631,7,2026-06-20,100000001631,REM_CUST_1631,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1631,DATA_2_1631,DATA_3_1631,DATA_4_1631,DATA_5_1631,DATA_6_1631,DATA_7_1631,DATA_8_1631,DATA_9_1631,C,BATCH_REF_NO_1631,REV,TXN0000000000001631,SAV_,S
TRN000000001632,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-21,2026-06-21,BANK_CODE,007,SECTOR_CO,ROUTING_NO_1632,END_POINT,24500.800,L,DOCUMENT_TYPE_1632,2026-06-21,2026-06-21,ROUTING_NO_OLD_1632,30,2026-06-21,100000001632,REM_CUST_1632,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1632,DATA_2_1632,DATA_3_1632,DATA_4_1632,DATA_5_1632,DATA_6_1632,DATA_7_1632,DATA_8_1632,DATA_9_1632,C,BATCH_REF_NO_1632,PAY,TXN0000000000001632,SAV_,S
TRN000000001633,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-22,2026-06-22,BANK_CODE,008,SECTOR_CO,ROUTING_NO_1633,END_POINT,14521.100,L,DOCUMENT_TYPE_1633,2026-06-22,2026-06-22,ROUTING_NO_OLD_1633,30,2026-06-22,100000001633,REM_CUST_1633,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1633,DATA_2_1633,DATA_3_1633,DATA_4_1633,DATA_5_1633,DATA_6_1633,DATA_7_1633,DATA_8_1633,DATA_9_1633,C,BATCH_REF_NO_1633,ATM,TXN0000000000001633,SAV_,S
TRN000000001634,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-23,2026-06-23,BANK_CODE,009,SECTOR_CO,ROUTING_NO_1634,END_POINT,19939.200,L,DOCUMENT_TYPE_1634,2026-06-23,2026-06-23,ROUTING_NO_OLD_1634,32,2026-06-23,100000001634,REM_CUST_1634,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1634,DATA_2_1634,DATA_3_1634,DATA_4_1634,DATA_5_1634,DATA_6_1634,DATA_7_1634,DATA_8_1634,DATA_9_1634,C,BATCH_REF_NO_1634,DEP,TXN0000000000001634,SAV_,S
TRN000000001635,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-24,2026-06-24,BANK_CODE,010,SECTOR_CO,ROUTING_NO_1635,END_POINT,11159.000,L,DOCUMENT_TYPE_1635,2026-06-24,2026-06-24,ROUTING_NO_OLD_1635,11,2026-06-24,100000001635,REM_CUST_1635,Y,HOUS,DOC_TRACK_NUM_1,DATA_1_1635,DATA_2_1635,DATA_3_1635,DATA_4_1635,DATA_5_1635,DATA_6_1635,DATA_7_1635,DATA_8_1635,DATA_9_1635,C,BATCH_REF_NO_1635,WDR,TXN0000000000001635,SAV_,S
TRN000000001636,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-25,2026-06-25,BANK_CODE,011,SECTOR_CO,ROUTING_NO_1636,END_POINT,14728.500,L,DOCUMENT_TYPE_1636,2026-06-25,2026-06-25,ROUTING_NO_OLD_1636,33,2026-06-25,100000001636,REM_CUST_1636,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1636,DATA_2_1636,DATA_3_1636,DATA_4_1636,DATA_5_1636,DATA_6_1636,DATA_7_1636,DATA_8_1636,DATA_9_1636,C,BATCH_REF_NO_1636,TRF,TXN0000000000001636,SAV_,S
TRN000000001637,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-26,2026-06-26,BANK_CODE,012,SECTOR_CO,ROUTING_NO_1637,END_POINT,17752.300,L,DOCUMENT_TYPE_1637,2026-06-26,2026-06-26,ROUTING_NO_OLD_1637,2,2026-06-26,100000001637,REM_CUST_1637,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1637,DATA_2_1637,DATA_3_1637,DATA_4_1637,DATA_5_1637,DATA_6_1637,DATA_7_1637,DATA_8_1637,DATA_9_1637,C,BATCH_REF_NO_1637,FEE,TXN0000000000001637,SAV_,S
TRN000000001638,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-27,2026-06-27,BANK_CODE,013,SECTOR_CO,ROUTING_NO_1638,END_POINT,1885.100,L,DOCUMENT_TYPE_1638,2026-06-27,2026-06-27,ROUTING_NO_OLD_1638,14,2026-06-27,100000001638,REM_CUST_1638,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1638,DATA_2_1638,DATA_3_1638,DATA_4_1638,DATA_5_1638,DATA_6_1638,DATA_7_1638,DATA_8_1638,DATA_9_1638,C,BATCH_REF_NO_1638,INT,TXN0000000000001638,SAV_,S
TRN000000001639,EVEN,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,2026-06-28,2026-06-28,BANK_CODE,014,SECTOR_CO,ROUTING_NO_1639,END_POINT,11250.900,L,DOCUMENT_TYPE_1639,2026-06-28,2026-06-28,ROUTING_NO_OLD_1639,28,2026-06-28,100000001639,REM_CUST_1639,N,HOUS,DOC_TRACK_NUM_1,DATA_1_1639,DATA_2_1639,DATA_3_1639,DATA_4_1639,DATA_5_1639,DATA_6_1639,DATA_7_1639,DATA_8_1639,DATA_9_1639,C,BATCH_REF_NO_1639,REV,TXN0000000000001639,SAV_,S
