DIRECTION,PRODUCT_CODE,TXN_BRANCH,END_POINT,REFERENCE_NO,REM_CUST,BEN_CUST,REM_ACCOUNT,BEN_ACCOUNT,REM_DETAILS1,REM_DETAILS2,REM_DETAILS3,BENE_DETAILS1,BENE_DETAILS2,BENE_DETAILS3,ACC_BRANCH,ACC_CCY,ACC_CCY_AMT,INSTRUMENT_CCY,INSTRUMENT_AMT,EXCH_RATE,INSTRUMENT_NO_1,INSTRUMENT_NO_2,STATUS,TXN_DATE,INSTRUMENT_DATE,VAL_DATE_BNK,VAL_DATE_CUST,BANK_CODE,BRANCH_CODE,SECTOR_CODE,ROUTING_NO,LATE_CLG_FLG,ERR_CODE,REJECT_REASON,RECORD_STAT,AUTH_STAT,MAKER_ID,MAKER_DT_STAMP,CHECKER_ID,CHECKER_DT_STAMP,XREF,SCODE,SERIAL_NO,ENTRY_NO,MODULE_REFERENCE_NO,EVENT_SEQ_NO,MODULE_CODE,BENE_CCY,MOD_NO,DIN,DIN_DATE,REMARKS,ONCE_AUTH,CONSIDER_FOR_REG_CC,SPL_CHQ_FLG,DEPOSIT_PLACE,LOCAL_CLEARING,DOCUMENT_TYPE,ADDL_RETENTION_DAYS,BULK,OPERATION_CODE,LOT_CORELATIVE_NO,ORG_ACCOUNT,EXT_ACCOUNT,ADJ_AMT,HOUSE_LOCATION,DOC_TRACK_NUM,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,DATA_8,DATA_9,CBII_INFO,BATCH_REF_NO,TRN_CODE_TRANS,TXN_ID,SAV_CODE,SAV_VAL_STAT
D,CURR,007,END_POINT,TRN000000001532,REM_CUST_153,BEN_CUST_153,100000001532,100000001532,REM_DETAILS1_1532,REM_DETAILS2_1532,REM_DETAILS3_1532,BENE_DETAILS1_1532,BENE_DETAILS2_1532,BENE_DETAILS3_1532,007,BRL,1858.200,BRL,19757.800,1.000000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-13,2026-03-13,2026-03-13,2026-03-13,BANK_CODE,007,SECTOR_CO,ROUTING_NO_1532,L,ERR_CODE_1532,REJECT_REASON_1532,O,A,MAKER_ID_153,2026-03-13,CHECKER_ID_1,2026-03-13,XREF_1532,SCODE_1532,SERIAL_NO_1532,633312,TRN000000001532,816107,MO,BRL,7939,DIN_1532,2026-03-13,REMARKS_1532,Y,C,S,DEPOSIT_PLACE_1532,L,DOCUMENT_TYPE_1532,1,B,OPERATI,LOT_CORELATIVE_N,100000001532,100000001532,8022.600,HOUS,DOC_TRACK_NUM_1,DATA_1_1532,DATA_2_1532,DATA_3_1532,DATA_4_1532,DATA_5_1532,DATA_6_1532,DATA_7_1532,DATA_8_1532,DATA_9_1532,C,BATCH_REF_NO_1532,TRF,TXN0000000000001532,SAV_,S
D,LOAN,008,END_POINT,TRN000000001533,REM_CUST_153,BEN_CUST_153,100000001533,100000001533,REM_DETAILS1_1533,REM_DETAILS2_1533,REM_DETAILS3_1533,BENE_DETAILS1_1533,BENE_DETAILS2_1533,BENE_DETAILS3_1533,008,USD,17685.300,USD,14459.700,2.490000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-14,2026-03-14,2026-03-14,2026-03-14,BANK_CODE,008,SECTOR_CO,ROUTING_NO_1533,L,ERR_CODE_1533,REJECT_REASON_1533,O,A,MAKER_ID_153,2026-03-14,CHECKER_ID_1,2026-03-14,XREF_1533,SCODE_1533,SERIAL_NO_1533,396035,TRN000000001533,773223,MO,USD,7881,DIN_1533,2026-03-14,REMARKS_1533,Y,C,S,DEPOSIT_PLACE_1533,L,DOCUMENT_TYPE_1533,29,B,OPERATI,LOT_CORELATIVE_N,100000001533,100000001533,14541.200,HOUS,DOC_TRACK_NUM_1,DATA_1_1533,DATA_2_1533,DATA_3_1533,DATA_4_1533,DATA_5_1533,DATA_6_1533,DATA_7_1533,DATA_8_1533,DATA_9_1533,C,BATCH_REF_NO_1533,FEE,TXN0000000000001533,SAV_,S
D,TD01,009,END_POINT,TRN000000001534,REM_CUST_153,BEN_CUST_153,100000001534,100000001534,REM_DETAILS1_1534,REM_DETAILS2_1534,REM_DETAILS3_1534,BENE_DETAILS1_1534,BENE_DETAILS2_1534,BENE_DETAILS3_1534,009,PEN,5489.100,PEN,9474.100,4.000000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-15,2026-03-15,2026-03-15,2026-03-15,BANK_CODE,009,SECTOR_CO,ROUTING_NO_1534,L,ERR_CODE_1534,REJECT_REASON_1534,O,A,MAKER_ID_153,2026-03-15,CHECKER_ID_1,2026-03-15,XREF_1534,SCODE_1534,SERIAL_NO_1534,333584,TRN000000001534,906654,MO,PEN,6222,DIN_1534,2026-03-15,REMARKS_1534,Y,C,S,DEPOSIT_PLACE_1534,L,DOCUMENT_TYPE_1534,0,B,OPERATI,LOT_CORELATIVE_N,100000001534,100000001534,10932.000,HOUS,DOC_TRACK_NUM_1,DATA_1_1534,DATA_2_1534,DATA_3_1534,DATA_4_1534,DATA_5_1534,DATA_6_1534,DATA_7_1534,DATA_8_1534,DATA_9_1534,C,BATCH_REF_NO_1534,INT,TXN0000000000001534,SAV_,S
D,CARD,010,END_POINT,TRN000000001535,REM_CUST_153,BEN_CUST_153,100000001535,100000001535,REM_DETAILS1_1535,REM_DETAILS2_1535,REM_DETAILS3_1535,BENE_DETAILS1_1535,BENE_DETAILS2_1535,BENE_DETAILS3_1535,010,EUR,3972.500,EUR,15098.400,2.730000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-16,2026-03-16,2026-03-16,2026-03-16,BANK_CODE,010,SECTOR_CO,ROUTING_NO_1535,L,ERR_CODE_1535,REJECT_REASON_1535,O,A,MAKER_ID_153,2026-03-16,CHECKER_ID_1,2026-03-16,XREF_1535,SCODE_1535,SERIAL_NO_1535,639879,TRN000000001535,785231,MO,EUR,5310,DIN_1535,2026-03-16,REMARKS_1535,Y,C,S,DEPOSIT_PLACE_1535,L,DOCUMENT_TYPE_1535,23,B,OPERATI,LOT_CORELATIVE_N,100000001535,100000001535,7399.100,HOUS,DOC_TRACK_NUM_1,DATA_1_1535,DATA_2_1535,DATA_3_1535,DATA_4_1535,DATA_5_1535,DATA_6_1535,DATA_7_1535,DATA_8_1535,DATA_9_1535,C,BATCH_REF_NO_1535,REV,TXN0000000000001535,SAV_,S
D,CLRG,011,END_POINT,TRN000000001536,REM_CUST_153,BEN_CUST_153,100000001536,100000001536,REM_DETAILS1_1536,REM_DETAILS2_1536,REM_DETAILS3_1536,BENE_DETAILS1_1536,BENE_DETAILS2_1536,BENE_DETAILS3_1536,011,BRL,21275.800,BRL,3941.600,3.210000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-17,2026-03-17,2026-03-17,2026-03-17,BANK_CODE,011,SECTOR_CO,ROUTING_NO_1536,L,ERR_CODE_1536,REJECT_REASON_1536,O,A,MAKER_ID_153,2026-03-17,CHECKER_ID_1,2026-03-17,XREF_1536,SCODE_1536,SERIAL_NO_1536,807917,TRN000000001536,50128,MO,BRL,7842,DIN_1536,2026-03-17,REMARKS_1536,Y,C,S,DEPOSIT_PLACE_1536,L,DOCUMENT_TYPE_1536,17,B,OPERATI,LOT_CORELATIVE_N,100000001536,100000001536,18827.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1536,DATA_2_1536,DATA_3_1536,DATA_4_1536,DATA_5_1536,DATA_6_1536,DATA_7_1536,DATA_8_1536,DATA_9_1536,C,BATCH_REF_NO_1536,PAY,TXN0000000000001536,SAV_,S
D,SAV1,012,END_POINT,TRN000000001537,REM_CUST_153,BEN_CUST_153,100000001537,100000001537,REM_DETAILS1_1537,REM_DETAILS2_1537,REM_DETAILS3_1537,BENE_DETAILS1_1537,BENE_DETAILS2_1537,BENE_DETAILS3_1537,012,USD,6148.600,USD,16032.800,3.620000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-18,2026-03-18,2026-03-18,2026-03-18,BANK_CODE,012,SECTOR_CO,ROUTING_NO_1537,L,ERR_CODE_1537,REJECT_REASON_1537,O,A,MAKER_ID_153,2026-03-18,CHECKER_ID_1,2026-03-18,XREF_1537,SCODE_1537,SERIAL_NO_1537,378111,TRN000000001537,508371,MO,USD,6210,DIN_1537,2026-03-18,REMARKS_1537,Y,C,S,DEPOSIT_PLACE_1537,L,DOCUMENT_TYPE_1537,26,B,OPERATI,LOT_CORELATIVE_N,100000001537,100000001537,17080.600,HOUS,DOC_TRACK_NUM_1,DATA_1_1537,DATA_2_1537,DATA_3_1537,DATA_4_1537,DATA_5_1537,DATA_6_1537,DATA_7_1537,DATA_8_1537,DATA_9_1537,C,BATCH_REF_NO_1537,ATM,TXN0000000000001537,SAV_,S
D,CURR,013,END_POINT,TRN000000001538,REM_CUST_153,BEN_CUST_153,100000001538,100000001538,REM_DETAILS1_1538,REM_DETAILS2_1538,REM_DETAILS3_1538,BENE_DETAILS1_1538,BENE_DETAILS2_1538,BENE_DETAILS3_1538,013,PEN,9354.100,PEN,24880.800,2.230000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-19,2026-03-19,2026-03-19,2026-03-19,BANK_CODE,013,SECTOR_CO,ROUTING_NO_1538,L,ERR_CODE_1538,REJECT_REASON_1538,O,A,MAKER_ID_153,2026-03-19,CHECKER_ID_1,2026-03-19,XREF_1538,SCODE_1538,SERIAL_NO_1538,709220,TRN000000001538,467599,MO,PEN,2438,DIN_1538,2026-03-19,REMARKS_1538,Y,C,S,DEPOSIT_PLACE_1538,L,DOCUMENT_TYPE_1538,18,B,OPERATI,LOT_CORELATIVE_N,100000001538,100000001538,7262.900,HOUS,DOC_TRACK_NUM_1,DATA_1_1538,DATA_2_1538,DATA_3_1538,DATA_4_1538,DATA_5_1538,DATA_6_1538,DATA_7_1538,DATA_8_1538,DATA_9_1538,C,BATCH_REF_NO_1538,DEP,TXN0000000000001538,SAV_,S
D,LOAN,014,END_POINT,TRN000000001539,REM_CUST_153,BEN_CUST_153,100000001539,100000001539,REM_DETAILS1_1539,REM_DETAILS2_1539,REM_DETAILS3_1539,BENE_DETAILS1_1539,BENE_DETAILS2_1539,BENE_DETAILS3_1539,014,EUR,22259.900,EUR,2873.100,1.700000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-20,2026-03-20,2026-03-20,2026-03-20,BANK_CODE,014,SECTOR_CO,ROUTING_NO_1539,L,ERR_CODE_1539,REJECT_REASON_1539,O,A,MAKER_ID_153,2026-03-20,CHECKER_ID_1,2026-03-20,XREF_1539,SCODE_1539,SERIAL_NO_1539,756583,TRN000000001539,160338,MO,EUR,8259,DIN_1539,2026-03-20,REMARKS_1539,Y,C,S,DEPOSIT_PLACE_1539,L,DOCUMENT_TYPE_1539,3,B,OPERATI,LOT_CORELATIVE_N,100000001539,100000001539,8137.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1539,DATA_2_1539,DATA_3_1539,DATA_4_1539,DATA_5_1539,DATA_6_1539,DATA_7_1539,DATA_8_1539,DATA_9_1539,C,BATCH_REF_NO_1539,WDR,TXN0000000000001539,SAV_,S
D,TD01,015,END_POINT,TRN000000001540,REM_CUST_154,BEN_CUST_154,100000001540,100000001540,REM_DETAILS1_1540,REM_DETAILS2_1540,REM_DETAILS3_1540,BENE_DETAILS1_1540,BENE_DETAILS2_1540,BENE_DETAILS3_1540,015,BRL,54.000,BRL,18391.600,3.850000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-21,2026-03-21,2026-03-21,2026-03-21,BANK_CODE,015,SECTOR_CO,ROUTING_NO_1540,L,ERR_CODE_1540,REJECT_REASON_1540,O,A,MAKER_ID_154,2026-03-21,CHECKER_ID_1,2026-03-21,XREF_1540,SCODE_1540,SERIAL_NO_1540,34553,TRN000000001540,942001,MO,BRL,6851,DIN_1540,2026-03-21,REMARKS_1540,Y,C,S,DEPOSIT_PLACE_1540,L,DOCUMENT_TYPE_1540,33,B,OPERATI,LOT_CORELATIVE_N,100000001540,100000001540,17852.000,HOUS,DOC_TRACK_NUM_1,DATA_1_1540,DATA_2_1540,DATA_3_1540,DATA_4_1540,DATA_5_1540,DATA_6_1540,DATA_7_1540,DATA_8_1540,DATA_9_1540,C,BATCH_REF_NO_1540,TRF,TXN0000000000001540,SAV_,S
D,CARD,016,END_POINT,TRN000000001541,REM_CUST_154,BEN_CUST_154,100000001541,100000001541,REM_DETAILS1_1541,REM_DETAILS2_1541,REM_DETAILS3_1541,BENE_DETAILS1_1541,BENE_DETAILS2_1541,BENE_DETAILS3_1541,016,USD,20552.200,USD,14216.600,0.890000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-22,2026-03-22,2026-03-22,2026-03-22,BANK_CODE,016,SECTOR_CO,ROUTING_NO_1541,L,ERR_CODE_1541,REJECT_REASON_1541,O,A,MAKER_ID_154,2026-03-22,CHECKER_ID_1,2026-03-22,XREF_1541,SCODE_1541,SERIAL_NO_1541,184539,TRN000000001541,510478,MO,USD,8656,DIN_1541,2026-03-22,REMARKS_1541,Y,C,S,DEPOSIT_PLACE_1541,L,DOCUMENT_TYPE_1541,11,B,OPERATI,LOT_CORELATIVE_N,100000001541,100000001541,19785.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1541,DATA_2_1541,DATA_3_1541,DATA_4_1541,DATA_5_1541,DATA_6_1541,DATA_7_1541,DATA_8_1541,DATA_9_1541,C,BATCH_REF_NO_1541,FEE,TXN0000000000001541,SAV_,S
D,CLRG,017,END_POINT,TRN000000001542,REM_CUST_154,BEN_CUST_154,100000001542,100000001542,REM_DETAILS1_1542,REM_DETAILS2_1542,REM_DETAILS3_1542,BENE_DETAILS1_1542,BENE_DETAILS2_1542,BENE_DETAILS3_1542,017,PEN,2521.200,PEN,14505.400,0.850000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-23,2026-03-23,2026-03-23,2026-03-23,BANK_CODE,017,SECTOR_CO,ROUTING_NO_1542,L,ERR_CODE_1542,REJECT_REASON_1542,O,U,MAKER_ID_154,2026-03-23,CHECKER_ID_1,2026-03-23,XREF_1542,SCODE_1542,SERIAL_NO_1542,342460,TRN000000001542,365971,MO,PEN,5276,DIN_1542,2026-03-23,REMARKS_1542,Y,C,S,DEPOSIT_PLACE_1542,L,DOCUMENT_TYPE_1542,14,B,OPERATI,LOT_CORELATIVE_N,100000001542,100000001542,18135.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1542,DATA_2_1542,DATA_3_1542,DATA_4_1542,DATA_5_1542,DATA_6_1542,DATA_7_1542,DATA_8_1542,DATA_9_1542,C,BATCH_REF_NO_1542,INT,TXN0000000000001542,SAV_,S
D,SAV1,018,END_POINT,TRN000000001543,REM_CUST_154,BEN_CUST_154,100000001543,100000001543,REM_DETAILS1_1543,REM_DETAILS2_1543,REM_DETAILS3_1543,BENE_DETAILS1_1543,BENE_DETAILS2_1543,BENE_DETAILS3_1543,018,EUR,13530.400,EUR,24784.500,2.780000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-24,2026-03-24,2026-03-24,2026-03-24,BANK_CODE,018,SECTOR_CO,ROUTING_NO_1543,L,ERR_CODE_1543,REJECT_REASON_1543,O,A,MAKER_ID_154,2026-03-24,CHECKER_ID_1,2026-03-24,XREF_1543,SCODE_1543,SERIAL_NO_1543,645514,TRN000000001543,415598,MO,EUR,944,DIN_1543,2026-03-24,REMARKS_1543,Y,C,S,DEPOSIT_PLACE_1543,L,DOCUMENT_TYPE_1543,12,B,OPERATI,LOT_CORELATIVE_N,100000001543,100000001543,20023.700,HOUS,DOC_TRACK_NUM_1,DATA_1_1543,DATA_2_1543,DATA_3_1543,DATA_4_1543,DATA_5_1543,DATA_6_1543,DATA_7_1543,DATA_8_1543,DATA_9_1543,C,BATCH_REF_NO_1543,REV,TXN0000000000001543,SAV_,S
D,CURR,019,END_POINT,TRN000000001544,REM_CUST_154,BEN_CUST_154,100000001544,100000001544,REM_DETAILS1_1544,REM_DETAILS2_1544,REM_DETAILS3_1544,BENE_DETAILS1_1544,BENE_DETAILS2_1544,BENE_DETAILS3_1544,019,BRL,19257.900,BRL,23709.100,0.850000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-25,2026-03-25,2026-03-25,2026-03-25,BANK_CODE,019,SECTOR_CO,ROUTING_NO_1544,L,ERR_CODE_1544,REJECT_REASON_1544,O,A,MAKER_ID_154,2026-03-25,CHECKER_ID_1,2026-03-25,XREF_1544,SCODE_1544,SERIAL_NO_1544,412315,TRN000000001544,193445,MO,BRL,5356,DIN_1544,2026-03-25,REMARKS_1544,Y,C,S,DEPOSIT_PLACE_1544,L,DOCUMENT_TYPE_1544,13,B,OPERATI,LOT_CORELATIVE_N,100000001544,100000001544,20006.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1544,DATA_2_1544,DATA_3_1544,DATA_4_1544,DATA_5_1544,DATA_6_1544,DATA_7_1544,DATA_8_1544,DATA_9_1544,C,BATCH_REF_NO_1544,PAY,TXN0000000000001544,SAV_,S
D,LOAN,020,END_POINT,TRN000000001545,REM_CUST_154,BEN_CUST_154,100000001545,100000001545,REM_DETAILS1_1545,REM_DETAILS2_1545,REM_DETAILS3_1545,BENE_DETAILS1_1545,BENE_DETAILS2_1545,BENE_DETAILS3_1545,020,USD,4250.200,USD,433.600,4.030000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-26,2026-03-26,2026-03-26,2026-03-26,BANK_CODE,020,SECTOR_CO,ROUTING_NO_1545,L,ERR_CODE_1545,REJECT_REASON_1545,O,A,MAKER_ID_154,2026-03-26,CHECKER_ID_1,2026-03-26,XREF_1545,SCODE_1545,SERIAL_NO_1545,852910,TRN000000001545,338358,MO,USD,3373,DIN_1545,2026-03-26,REMARKS_1545,Y,C,S,DEPOSIT_PLACE_1545,L,DOCUMENT_TYPE_1545,31,B,OPERATI,LOT_CORELATIVE_N,100000001545,100000001545,21417.200,HOUS,DOC_TRACK_NUM_1,DATA_1_1545,DATA_2_1545,DATA_3_1545,DATA_4_1545,DATA_5_1545,DATA_6_1545,DATA_7_1545,DATA_8_1545,DATA_9_1545,C,BATCH_REF_NO_1545,ATM,TXN0000000000001545,SAV_,S
D,TD01,021,END_POINT,TRN000000001546,REM_CUST_154,BEN_CUST_154,100000001546,100000001546,REM_DETAILS1_1546,REM_DETAILS2_1546,REM_DETAILS3_1546,BENE_DETAILS1_1546,BENE_DETAILS2_1546,BENE_DETAILS3_1546,021,PEN,15604.300,PEN,16182.100,3.700000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-27,2026-03-27,2026-03-27,2026-03-27,BANK_CODE,021,SECTOR_CO,ROUTING_NO_1546,L,ERR_CODE_1546,REJECT_REASON_1546,O,A,MAKER_ID_154,2026-03-27,CHECKER_ID_1,2026-03-27,XREF_1546,SCODE_1546,SERIAL_NO_1546,153518,TRN000000001546,360617,MO,PEN,2189,DIN_1546,2026-03-27,REMARKS_1546,Y,C,S,DEPOSIT_PLACE_1546,L,DOCUMENT_TYPE_1546,32,B,OPERATI,LOT_CORELATIVE_N,100000001546,100000001546,11196.000,HOUS,DOC_TRACK_NUM_1,DATA_1_1546,DATA_2_1546,DATA_3_1546,DATA_4_1546,DATA_5_1546,DATA_6_1546,DATA_7_1546,DATA_8_1546,DATA_9_1546,C,BATCH_REF_NO_1546,DEP,TXN0000000000001546,SAV_,S
D,CARD,022,END_POINT,TRN000000001547,REM_CUST_154,BEN_CUST_154,100000001547,100000001547,REM_DETAILS1_1547,REM_DETAILS2_1547,REM_DETAILS3_1547,BENE_DETAILS1_1547,BENE_DETAILS2_1547,BENE_DETAILS3_1547,022,EUR,4914.800,EUR,21248.900,1.250000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-28,2026-03-28,2026-03-28,2026-03-28,BANK_CODE,022,SECTOR_CO,ROUTING_NO_1547,L,ERR_CODE_1547,REJECT_REASON_1547,O,A,MAKER_ID_154,2026-03-28,CHECKER_ID_1,2026-03-28,XREF_1547,SCODE_1547,SERIAL_NO_1547,86796,TRN000000001547,547134,MO,EUR,2129,DIN_1547,2026-03-28,REMARKS_1547,Y,C,S,DEPOSIT_PLACE_1547,L,DOCUMENT_TYPE_1547,7,B,OPERATI,LOT_CORELATIVE_N,100000001547,100000001547,23147.600,HOUS,DOC_TRACK_NUM_1,DATA_1_1547,DATA_2_1547,DATA_3_1547,DATA_4_1547,DATA_5_1547,DATA_6_1547,DATA_7_1547,DATA_8_1547,DATA_9_1547,C,BATCH_REF_NO_1547,WDR,TXN0000000000001547,SAV_,S
D,CLRG,023,END_POINT,TRN000000001548,REM_CUST_154,BEN_CUST_154,100000001548,100000001548,REM_DETAILS1_1548,REM_DETAILS2_1548,REM_DETAILS3_1548,BENE_DETAILS1_1548,BENE_DETAILS2_1548,BENE_DETAILS3_1548,023,BRL,2726.200,BRL,17765.000,0.860000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-29,2026-03-29,2026-03-29,2026-03-29,BANK_CODE,023,SECTOR_CO,ROUTING_NO_1548,L,ERR_CODE_1548,REJECT_REASON_1548,O,A,MAKER_ID_154,2026-03-29,CHECKER_ID_1,2026-03-29,XREF_1548,SCODE_1548,SERIAL_NO_1548,726492,TRN000000001548,274321,MO,BRL,90,DIN_1548,2026-03-29,REMARKS_1548,Y,C,S,DEPOSIT_PLACE_1548,L,DOCUMENT_TYPE_1548,1,B,OPERATI,LOT_CORELATIVE_N,100000001548,100000001548,1130.000,HOUS,DOC_TRACK_NUM_1,DATA_1_1548,DATA_2_1548,DATA_3_1548,DATA_4_1548,DATA_5_1548,DATA_6_1548,DATA_7_1548,DATA_8_1548,DATA_9_1548,C,BATCH_REF_NO_1548,TRF,TXN0000000000001548,SAV_,S
D,SAV1,024,END_POINT,TRN000000001549,REM_CUST_154,BEN_CUST_154,100000001549,100000001549,REM_DETAILS1_1549,REM_DETAILS2_1549,REM_DETAILS3_1549,BENE_DETAILS1_1549,BENE_DETAILS2_1549,BENE_DETAILS3_1549,024,USD,5960.600,USD,21620.400,1.900000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-30,2026-03-30,2026-03-30,2026-03-30,BANK_CODE,024,SECTOR_CO,ROUTING_NO_1549,L,ERR_CODE_1549,REJECT_REASON_1549,O,A,MAKER_ID_154,2026-03-30,CHECKER_ID_1,2026-03-30,XREF_1549,SCODE_1549,SERIAL_NO_1549,183599,TRN000000001549,342403,MO,USD,1484,DIN_1549,2026-03-30,REMARKS_1549,Y,C,S,DEPOSIT_PLACE_1549,L,DOCUMENT_TYPE_1549,6,B,OPERATI,LOT_CORELATIVE_N,100000001549,100000001549,23169.200,HOUS,DOC_TRACK_NUM_1,DATA_1_1549,DATA_2_1549,DATA_3_1549,DATA_4_1549,DATA_5_1549,DATA_6_1549,DATA_7_1549,DATA_8_1549,DATA_9_1549,C,BATCH_REF_NO_1549,FEE,TXN0000000000001549,SAV_,S
D,CURR,025,END_POINT,TRN000000001550,REM_CUST_155,BEN_CUST_155,100000001550,100000001550,REM_DETAILS1_1550,REM_DETAILS2_1550,REM_DETAILS3_1550,BENE_DETAILS1_1550,BENE_DETAILS2_1550,BENE_DETAILS3_1550,025,PEN,19738.900,PEN,18098.800,4.220000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-03-31,2026-03-31,2026-03-31,2026-03-31,BANK_CODE,025,SECTOR_CO,ROUTING_NO_1550,L,ERR_CODE_1550,REJECT_REASON_1550,O,A,MAKER_ID_155,2026-03-31,CHECKER_ID_1,2026-03-31,XREF_1550,SCODE_1550,SERIAL_NO_1550,233208,TRN000000001550,613759,MO,PEN,605,DIN_1550,2026-03-31,REMARKS_1550,Y,C,S,DEPOSIT_PLACE_1550,L,DOCUMENT_TYPE_1550,23,B,OPERATI,LOT_CORELATIVE_N,100000001550,100000001550,14668.000,HOUS,DOC_TRACK_NUM_1,DATA_1_1550,DATA_2_1550,DATA_3_1550,DATA_4_1550,DATA_5_1550,DATA_6_1550,DATA_7_1550,DATA_8_1550,DATA_9_1550,C,BATCH_REF_NO_1550,INT,TXN0000000000001550,SAV_,S
D,LOAN,001,END_POINT,TRN000000001551,REM_CUST_155,BEN_CUST_155,100000001551,100000001551,REM_DETAILS1_1551,REM_DETAILS2_1551,REM_DETAILS3_1551,BENE_DETAILS1_1551,BENE_DETAILS2_1551,BENE_DETAILS3_1551,001,EUR,17079.400,EUR,8479.400,2.660000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-04-01,2026-04-01,2026-04-01,2026-04-01,BANK_CODE,001,SECTOR_CO,ROUTING_NO_1551,L,ERR_CODE_1551,REJECT_REASON_1551,O,A,MAKER_ID_155,2026-04-01,CHECKER_ID_1,2026-04-01,XREF_1551,SCODE_1551,SERIAL_NO_1551,698582,TRN000000001551,401105,MO,EUR,2318,DIN_1551,2026-04-01,REMARKS_1551,Y,C,S,DEPOSIT_PLACE_1551,L,DOCUMENT_TYPE_1551,6,B,OPERATI,LOT_CORELATIVE_N,100000001551,100000001551,1306.200,HOUS,DOC_TRACK_NUM_1,DATA_1_1551,DATA_2_1551,DATA_3_1551,DATA_4_1551,DATA_5_1551,DATA_6_1551,DATA_7_1551,DATA_8_1551,DATA_9_1551,C,BATCH_REF_NO_1551,REV,TXN0000000000001551,SAV_,S
D,TD01,002,END_POINT,TRN000000001552,REM_CUST_155,BEN_CUST_155,100000001552,100000001552,REM_DETAILS1_1552,REM_DETAILS2_1552,REM_DETAILS3_1552,BENE_DETAILS1_1552,BENE_DETAILS2_1552,BENE_DETAILS3_1552,002,BRL,2723.100,BRL,13394.600,1.360000000000,INSTRUMENT_NO_1_,INSTRUMENT_NO_2_,STAT,2026-04-02,2026-04-02,2026-04-02,2026-04-02,BANK_CODE,002,SECTOR_CO,ROUTING_NO_1552,L,ERR_CODE_1552,REJECT_REASON_1552,O,A,MAKER_ID_155,2026-04-02,CHECKER_ID_1,2026-04-02,XREF_1552,SCODE_1552,SERIAL_NO_1552,78191,TRN000000001552,765024,MO,BRL,7378,DIN_1552,2026-04-02,REMARKS_1552,Y,C,S,DEPOSIT_PLACE_1552,L,DOCUMENT_TYPE_1552,3,B,OPERATI,LOT_CORELATIVE_N,100000001552,100000001552,12236.400,HOUS,DOC_TRACK_NUM_1,DATA_1_1552,DATA_2_1552,DATA_3_1552,DATA_4_1552,DATA_5_1552,DATA_6_1552,DATA_7_1552,DATA_8_1552,DATA_9_1552,C,BATCH_REF_NO_1552,PAY,TXN0000000000001552,SAV_,S
