TXN_ID,TXN_MODE,MSG_SEQ_NO,TRANS_DATE,PROCESSED_DATE,SOUCE_CODE,MSG_TYPE_CODE,SCR_FI_NO,SCR_TERM_NO,SCR_SEQ_NO,TRANS_CODE,TRANS_SIGN,SCR_TERM_TYPE,SCR_BUSN_DATE,SCR_ABA_NO,SCR_BRANCH_NO,SCR_RCPT_NO,SCR_PASS_THRU,HOST_2_REG_DATA,FORCE_IND,REVERSAL_IND,TRANS_AC_NO,FC_AC_BRANCH,FC_AC_NO,TRANS_AMOUNT,TRANS_AMOUNT_SIGN,TRANS_CCY,FIN_INST_NO,HOST_BUSN_DATE,STND_AUTH_TYPE,STND_AUTH_MTHD,STND_RESULT_CODE,TRACK_DATA,CARD_APP_CD,CARD_NO,MSG_CODE,OTH_FI_NO,OTH_APP_CD,INTERNAL_IND,PAY_CD,PAY_ACC,COMPL_DATA,TRN_REF_NO,TRANS_STATUS,TRANS_MATCH_STATUS,REV_TXN_ID,REC_TYPE,AC_AVL_BAL,AC_AVL_BAL_SIGN,AC_CURR_BAL,AC_CURR_BAL_SIGN,ERR_CODE,ERR_PARAM,EXTENDED_CODE,TRN_DAY,JOB_NO,DD_LAST_UPD,DD_CREATION_DT,DD_ID
TXN0000000000001790,T,962134,2026-11-26,2026-11-26,SOUCE_CODE_1790,MS,SCR_FI_NO_1,SCR_TERM,193141,TRANS_,T,SC,2026-11-26,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_1790,HOST_2_REG_DATA_1790,N,N,TRANS_AC_NO_1790,015,FC_AC_NO_1790,19277.100,T,PEN,FIN_INST_NO,2026-11-26,S,S,STND,TRACK_DATA_1790,CA,CARD_NO_1790,530,OTH_FI_NO_1,OT,0,PAY_,100000001790,COMPL_DATA_1790,TRN000000001790,A,A,REV_TXN_ID_1790,REC_TYPE_1790,22062.300,72,10583.400,48,ERR_CODE_17,ERR_PARAM_1790,EXTEN,3,90,2026-11-26 13:43:00,2026-11-26 13:43:00,1790
TXN0000000000001791,T,245623,2026-11-27,2026-11-27,SOUCE_CODE_1791,MS,SCR_FI_NO_1,SCR_TERM,661428,TRANS_,T,SC,2026-11-27,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_1791,HOST_2_REG_DATA_1791,Y,N,TRANS_AC_NO_1791,016,FC_AC_NO_1791,17958.600,T,EUR,FIN_INST_NO,2026-11-27,S,S,STND,TRACK_DATA_1791,CA,CARD_NO_1791,6685,OTH_FI_NO_1,OT,8,PAY_,100000001791,COMPL_DATA_1791,TRN000000001791,A,A,REV_TXN_ID_1791,REC_TYPE_1791,1273.500,3,21608.800,34,ERR_CODE_17,ERR_PARAM_1791,EXTEN,2,91,2026-11-27 14:50:00,2026-11-27 14:50:00,1791
TXN0000000000001792,T,831150,2026-11-28,2026-11-28,SOUCE_CODE_1792,MS,SCR_FI_NO_1,SCR_TERM,106366,TRANS_,T,SC,2026-11-28,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_1792,HOST_2_REG_DATA_1792,N,N,TRANS_AC_NO_1792,017,FC_AC_NO_1792,10992.900,T,BRL,FIN_INST_NO,2026-11-28,S,S,STND,TRACK_DATA_1792,CA,CARD_NO_1792,1232,OTH_FI_NO_1,OT,0,PAY_,100000001792,COMPL_DATA_1792,TRN000000001792,A,A,REV_TXN_ID_1792,REC_TYPE_1792,6841.300,3,14246.700,63,ERR_CODE_17,ERR_PARAM_1792,EXTEN,9,92,2026-11-28 15:57:00,2026-11-28 15:57:00,1792
TXN0000000000001793,T,503052,2026-11-29,2026-11-29,SOUCE_CODE_1793,MS,SCR_FI_NO_1,SCR_TERM,914895,TRANS_,T,SC,2026-11-29,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_1793,HOST_2_REG_DATA_1793,N,N,TRANS_AC_NO_1793,018,FC_AC_NO_1793,10349.600,T,USD,FIN_INST_NO,2026-11-29,S,S,STND,TRACK_DATA_1793,CA,CARD_NO_1793,7667,OTH_FI_NO_1,OT,9,PAY_,100000001793,COMPL_DATA_1793,TRN000000001793,A,A,REV_TXN_ID_1793,REC_TYPE_1793,16995.700,95,810.200,88,ERR_CODE_17,ERR_PARAM_1793,EXTEN,3,93,2026-11-29 16:04:00,2026-11-29 16:04:00,1793
TXN0000000000001794,T,285930,2026-11-30,2026-11-30,SOUCE_CODE_1794,MS,SCR_FI_NO_1,SCR_TERM,120850,TRANS_,T,SC,2026-11-30,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_1794,HOST_2_REG_DATA_1794,N,N,TRANS_AC_NO_1794,019,FC_AC_NO_1794,23980.700,T,PEN,FIN_INST_NO,2026-11-30,S,S,STND,TRACK_DATA_1794,CA,CARD_NO_1794,6042,OTH_FI_NO_1,OT,1,PAY_,100000001794,COMPL_DATA_1794,TRN000000001794,A,A,REV_TXN_ID_1794,REC_TYPE_1794,6332.200,2,15011.200,93,ERR_CODE_17,ERR_PARAM_1794,EXTEN,6,94,2026-11-30 17:11:00,2026-11-30 17:11:00,1794
TXN0000000000001795,T,349335,2026-12-01,2026-12-01,SOUCE_CODE_1795,MS,SCR_FI_NO_1,SCR_TERM,42909,TRANS_,T,SC,2026-12-01,SCR_ABA_NO_,020,SCR_RCPT_N,SCR_PASS_THRU_1795,HOST_2_REG_DATA_1795,N,N,TRANS_AC_NO_1795,020,FC_AC_NO_1795,9948.100,T,EUR,FIN_INST_NO,2026-12-01,S,S,STND,TRACK_DATA_1795,CA,CARD_NO_1795,1799,OTH_FI_NO_1,OT,3,PAY_,100000001795,COMPL_DATA_1795,TRN000000001795,A,A,REV_TXN_ID_1795,REC_TYPE_1795,12391.500,0,5450.400,89,ERR_CODE_17,ERR_PARAM_1795,EXTEN,9,95,2026-12-01 18:18:00,2026-12-01 18:18:00,1795
TXN0000000000001796,T,549249,2026-12-02,2026-12-02,SOUCE_CODE_1796,MS,SCR_FI_NO_1,SCR_TERM,658426,TRANS_,T,SC,2026-12-02,SCR_ABA_NO_,021,SCR_RCPT_N,SCR_PASS_THRU_1796,HOST_2_REG_DATA_1796,Y,N,TRANS_AC_NO_1796,021,FC_AC_NO_1796,24548.100,T,BRL,FIN_INST_NO,2026-12-02,S,S,STND,TRACK_DATA_1796,CA,CARD_NO_1796,3291,OTH_FI_NO_1,OT,1,PAY_,100000001796,COMPL_DATA_1796,TRN000000001796,A,A,REV_TXN_ID_1796,REC_TYPE_1796,8626.400,86,20208.300,57,ERR_CODE_17,ERR_PARAM_1796,EXTEN,0,96,2026-12-02 19:25:00,2026-12-02 19:25:00,1796
TXN0000000000001797,T,599668,2026-12-03,2026-12-03,SOUCE_CODE_1797,MS,SCR_FI_NO_1,SCR_TERM,420217,TRANS_,T,SC,2026-12-03,SCR_ABA_NO_,022,SCR_RCPT_N,SCR_PASS_THRU_1797,HOST_2_REG_DATA_1797,N,N,TRANS_AC_NO_1797,022,FC_AC_NO_1797,24480.600,T,USD,FIN_INST_NO,2026-12-03,S,S,STND,TRACK_DATA_1797,CA,CARD_NO_1797,3580,OTH_FI_NO_1,OT,4,PAY_,100000001797,COMPL_DATA_1797,TRN000000001797,A,A,REV_TXN_ID_1797,REC_TYPE_1797,523.600,97,17840.300,89,ERR_CODE_17,ERR_PARAM_1797,EXTEN,2,97,2026-12-03 20:32:00,2026-12-03 20:32:00,1797
TXN0000000000001798,T,991886,2026-12-04,2026-12-04,SOUCE_CODE_1798,MS,SCR_FI_NO_1,SCR_TERM,238316,TRANS_,T,SC,2026-12-04,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_1798,HOST_2_REG_DATA_1798,N,N,TRANS_AC_NO_1798,023,FC_AC_NO_1798,22366.900,T,PEN,FIN_INST_NO,2026-12-04,S,S,STND,TRACK_DATA_1798,CA,CARD_NO_1798,649,OTH_FI_NO_1,OT,0,PAY_,100000001798,COMPL_DATA_1798,TRN000000001798,A,A,REV_TXN_ID_1798,REC_TYPE_1798,22666.400,35,19727.400,78,ERR_CODE_17,ERR_PARAM_1798,EXTEN,5,98,2026-12-04 21:39:00,2026-12-04 21:39:00,1798
TXN0000000000001799,T,419333,2026-12-05,2026-12-05,SOUCE_CODE_1799,MS,SCR_FI_NO_1,SCR_TERM,782695,TRANS_,T,SC,2026-12-05,SCR_ABA_NO_,024,SCR_RCPT_N,SCR_PASS_THRU_1799,HOST_2_REG_DATA_1799,N,N,TRANS_AC_NO_1799,024,FC_AC_NO_1799,23192.200,T,EUR,FIN_INST_NO,2026-12-05,S,S,STND,TRACK_DATA_1799,CA,CARD_NO_1799,5730,OTH_FI_NO_1,OT,0,PAY_,100000001799,COMPL_DATA_1799,TRN000000001799,A,A,REV_TXN_ID_1799,REC_TYPE_1799,20420.500,89,23452.300,93,ERR_CODE_17,ERR_PARAM_1799,EXTEN,3,99,2026-12-05 22:46:00,2026-12-05 22:46:00,1799
TXN0000000000001800,T,36863,2026-12-06,2026-12-06,SOUCE_CODE_1800,MS,SCR_FI_NO_1,SCR_TERM,241927,TRANS_,T,SC,2026-12-06,SCR_ABA_NO_,025,SCR_RCPT_N,SCR_PASS_THRU_1800,HOST_2_REG_DATA_1800,N,N,TRANS_AC_NO_1800,025,FC_AC_NO_1800,21888.000,T,BRL,FIN_INST_NO,2026-12-06,S,S,STND,TRACK_DATA_1800,CA,CARD_NO_1800,1179,OTH_FI_NO_1,OT,4,PAY_,100000001800,COMPL_DATA_1800,TRN000000001800,A,A,REV_TXN_ID_1800,REC_TYPE_1800,18611.100,91,11982.300,76,ERR_CODE_18,ERR_PARAM_1800,EXTEN,1,0,2026-12-06 23:53:00,2026-12-06 23:53:00,1800
TXN0000000000001801,T,10798,2026-12-07,2026-12-07,SOUCE_CODE_1801,MS,SCR_FI_NO_1,SCR_TERM,444819,TRANS_,T,SC,2026-12-07,SCR_ABA_NO_,001,SCR_RCPT_N,SCR_PASS_THRU_1801,HOST_2_REG_DATA_1801,Y,N,TRANS_AC_NO_1801,001,FC_AC_NO_1801,6933.900,T,USD,FIN_INST_NO,2026-12-07,S,S,STND,TRACK_DATA_1801,CA,CARD_NO_1801,566,OTH_FI_NO_1,OT,8,PAY_,100000000001,COMPL_DATA_1801,TRN000000001801,A,A,REV_TXN_ID_1801,REC_TYPE_1801,15248.500,65,1689.600,72,ERR_CODE_18,ERR_PARAM_1801,EXTEN,2,1,2026-12-07 00:00:00,2026-12-07 00:00:00,1801
TXN0000000000001802,T,748683,2026-12-08,2026-12-08,SOUCE_CODE_1802,MS,SCR_FI_NO_1,SCR_TERM,286636,TRANS_,T,SC,2026-12-08,SCR_ABA_NO_,002,SCR_RCPT_N,SCR_PASS_THRU_1802,HOST_2_REG_DATA_1802,N,N,TRANS_AC_NO_1802,002,FC_AC_NO_1802,2421.700,T,PEN,FIN_INST_NO,2026-12-08,S,S,STND,TRACK_DATA_1802,CA,CARD_NO_1802,7300,OTH_FI_NO_1,OT,6,PAY_,100000000002,COMPL_DATA_1802,TRN000000001802,A,A,REV_TXN_ID_1802,REC_TYPE_1802,4683.500,16,8689.700,60,ERR_CODE_18,ERR_PARAM_1802,EXTEN,7,2,2026-12-08 01:07:00,2026-12-08 01:07:00,1802
TXN0000000000001803,T,871454,2026-12-09,2026-12-09,SOUCE_CODE_1803,MS,SCR_FI_NO_1,SCR_TERM,491207,TRANS_,T,SC,2026-12-09,SCR_ABA_NO_,003,SCR_RCPT_N,SCR_PASS_THRU_1803,HOST_2_REG_DATA_1803,N,N,TRANS_AC_NO_1803,003,FC_AC_NO_1803,23717.900,T,EUR,FIN_INST_NO,2026-12-09,S,S,STND,TRACK_DATA_1803,CA,CARD_NO_1803,1681,OTH_FI_NO_1,OT,8,PAY_,100000000003,COMPL_DATA_1803,TRN000000001803,F,F,REV_TXN_ID_1803,REC_TYPE_1803,16581.600,13,4402.800,33,ERR_CODE_18,ERR_PARAM_1803,EXTEN,0,3,2026-12-09 02:14:00,2026-12-09 02:14:00,1803
TXN0000000000001804,T,460352,2026-12-10,2026-12-10,SOUCE_CODE_1804,MS,SCR_FI_NO_1,SCR_TERM,4475,TRANS_,T,SC,2026-12-10,SCR_ABA_NO_,004,SCR_RCPT_N,SCR_PASS_THRU_1804,HOST_2_REG_DATA_1804,N,N,TRANS_AC_NO_1804,004,FC_AC_NO_1804,14497.200,T,BRL,FIN_INST_NO,2026-12-10,S,S,STND,TRACK_DATA_1804,CA,CARD_NO_1804,4426,OTH_FI_NO_1,OT,6,PAY_,100000000004,COMPL_DATA_1804,TRN000000001804,A,A,REV_TXN_ID_1804,REC_TYPE_1804,6820.300,4,10268.900,81,ERR_CODE_18,ERR_PARAM_1804,EXTEN,8,4,2026-12-10 03:21:00,2026-12-10 03:21:00,1804
TXN0000000000001805,T,158216,2026-12-11,2026-12-11,SOUCE_CODE_1805,MS,SCR_FI_NO_1,SCR_TERM,584186,TRANS_,T,SC,2026-12-11,SCR_ABA_NO_,005,SCR_RCPT_N,SCR_PASS_THRU_1805,HOST_2_REG_DATA_1805,N,N,TRANS_AC_NO_1805,005,FC_AC_NO_1805,12534.100,T,USD,FIN_INST_NO,2026-12-11,S,S,STND,TRACK_DATA_1805,CA,CARD_NO_1805,4052,OTH_FI_NO_1,OT,2,PAY_,100000000005,COMPL_DATA_1805,TRN000000001805,A,A,REV_TXN_ID_1805,REC_TYPE_1805,2378.700,54,6929.600,15,ERR_CODE_18,ERR_PARAM_1805,EXTEN,4,5,2026-12-11 04:28:00,2026-12-11 04:28:00,1805
TXN0000000000001806,T,488126,2026-12-12,2026-12-12,SOUCE_CODE_1806,MS,SCR_FI_NO_1,SCR_TERM,555957,TRANS_,T,SC,2026-12-12,SCR_ABA_NO_,006,SCR_RCPT_N,SCR_PASS_THRU_1806,HOST_2_REG_DATA_1806,Y,Y,TRANS_AC_NO_1806,006,FC_AC_NO_1806,2849.800,T,PEN,FIN_INST_NO,2026-12-12,S,S,STND,TRACK_DATA_1806,CA,CARD_NO_1806,642,OTH_FI_NO_1,OT,5,PAY_,100000000006,COMPL_DATA_1806,TRN000000001806,A,A,REV_TXN_ID_1806,REC_TYPE_1806,15747.000,17,21106.500,70,ERR_CODE_18,ERR_PARAM_1806,EXTEN,8,6,2026-12-12 05:35:00,2026-12-12 05:35:00,1806
TXN0000000000001807,T,535710,2026-12-13,2026-12-13,SOUCE_CODE_1807,MS,SCR_FI_NO_1,SCR_TERM,784255,TRANS_,T,SC,2026-12-13,SCR_ABA_NO_,007,SCR_RCPT_N,SCR_PASS_THRU_1807,HOST_2_REG_DATA_1807,N,N,TRANS_AC_NO_1807,007,FC_AC_NO_1807,6029.100,T,EUR,FIN_INST_NO,2026-12-13,S,S,STND,TRACK_DATA_1807,CA,CARD_NO_1807,4586,OTH_FI_NO_1,OT,8,PAY_,100000000007,COMPL_DATA_1807,TRN000000001807,A,A,REV_TXN_ID_1807,REC_TYPE_1807,24264.500,47,8960.900,74,ERR_CODE_18,ERR_PARAM_1807,EXTEN,8,7,2026-12-13 06:42:00,2026-12-13 06:42:00,1807
TXN0000000000001808,T,497466,2026-12-14,2026-12-14,SOUCE_CODE_1808,MS,SCR_FI_NO_1,SCR_TERM,254199,TRANS_,T,SC,2026-12-14,SCR_ABA_NO_,008,SCR_RCPT_N,SCR_PASS_THRU_1808,HOST_2_REG_DATA_1808,N,N,TRANS_AC_NO_1808,008,FC_AC_NO_1808,11711.400,T,BRL,FIN_INST_NO,2026-12-14,S,S,STND,TRACK_DATA_1808,CA,CARD_NO_1808,8905,OTH_FI_NO_1,OT,4,PAY_,100000000008,COMPL_DATA_1808,TRN000000001808,A,A,REV_TXN_ID_1808,REC_TYPE_1808,17425.400,57,16294.000,43,ERR_CODE_18,ERR_PARAM_1808,EXTEN,2,8,2026-12-14 07:49:00,2026-12-14 07:49:00,1808
TXN0000000000001809,T,992335,2026-12-15,2026-12-15,SOUCE_CODE_1809,MS,SCR_FI_NO_1,SCR_TERM,157591,TRANS_,T,SC,2026-12-15,SCR_ABA_NO_,009,SCR_RCPT_N,SCR_PASS_THRU_1809,HOST_2_REG_DATA_1809,N,N,TRANS_AC_NO_1809,009,FC_AC_NO_1809,13551.600,T,USD,FIN_INST_NO,2026-12-15,S,S,STND,TRACK_DATA_1809,CA,CARD_NO_1809,3887,OTH_FI_NO_1,OT,2,PAY_,100000000009,COMPL_DATA_1809,TRN000000001809,A,A,REV_TXN_ID_1809,REC_TYPE_1809,5849.000,80,339.900,26,ERR_CODE_18,ERR_PARAM_1809,EXTEN,1,9,2026-12-15 08:56:00,2026-12-15 08:56:00,1809
TXN0000000000001810,T,473236,2026-12-16,2026-12-16,SOUCE_CODE_1810,MS,SCR_FI_NO_1,SCR_TERM,58794,TRANS_,T,SC,2026-12-16,SCR_ABA_NO_,010,SCR_RCPT_N,SCR_PASS_THRU_1810,HOST_2_REG_DATA_1810,N,N,TRANS_AC_NO_1810,010,FC_AC_NO_1810,3367.900,T,PEN,FIN_INST_NO,2026-12-16,S,S,STND,TRACK_DATA_1810,CA,CARD_NO_1810,5847,OTH_FI_NO_1,OT,2,PAY_,100000000010,COMPL_DATA_1810,TRN000000001810,A,A,REV_TXN_ID_1810,REC_TYPE_1810,16393.400,54,23025.400,32,ERR_CODE_18,ERR_PARAM_1810,EXTEN,3,10,2026-12-16 09:03:00,2026-12-16 09:03:00,1810
TXN0000000000001811,T,181325,2026-12-17,2026-12-17,SOUCE_CODE_1811,MS,SCR_FI_NO_1,SCR_TERM,207526,TRANS_,T,SC,2026-12-17,SCR_ABA_NO_,011,SCR_RCPT_N,SCR_PASS_THRU_1811,HOST_2_REG_DATA_1811,Y,N,TRANS_AC_NO_1811,011,FC_AC_NO_1811,14143.800,T,EUR,FIN_INST_NO,2026-12-17,S,S,STND,TRACK_DATA_1811,CA,CARD_NO_1811,2060,OTH_FI_NO_1,OT,2,PAY_,100000000011,COMPL_DATA_1811,TRN000000001811,A,A,REV_TXN_ID_1811,REC_TYPE_1811,16045.400,53,17378.200,41,ERR_CODE_18,ERR_PARAM_1811,EXTEN,0,11,2026-12-17 10:10:00,2026-12-17 10:10:00,1811
TXN0000000000001812,T,715721,2026-12-18,2026-12-18,SOUCE_CODE_1812,MS,SCR_FI_NO_1,SCR_TERM,956454,TRANS_,T,SC,2026-12-18,SCR_ABA_NO_,012,SCR_RCPT_N,SCR_PASS_THRU_1812,HOST_2_REG_DATA_1812,N,N,TRANS_AC_NO_1812,012,FC_AC_NO_1812,4688.600,T,BRL,FIN_INST_NO,2026-12-18,S,S,STND,TRACK_DATA_1812,CA,CARD_NO_1812,3670,OTH_FI_NO_1,OT,4,PAY_,100000000012,COMPL_DATA_1812,TRN000000001812,A,A,REV_TXN_ID_1812,REC_TYPE_1812,16817.700,99,20592.600,73,ERR_CODE_18,ERR_PARAM_1812,EXTEN,0,12,2026-12-18 11:17:00,2026-12-18 11:17:00,1812
TXN0000000000001813,T,52796,2026-12-19,2026-12-19,SOUCE_CODE_1813,MS,SCR_FI_NO_1,SCR_TERM,727851,TRANS_,T,SC,2026-12-19,SCR_ABA_NO_,013,SCR_RCPT_N,SCR_PASS_THRU_1813,HOST_2_REG_DATA_1813,N,N,TRANS_AC_NO_1813,013,FC_AC_NO_1813,16625.800,T,USD,FIN_INST_NO,2026-12-19,S,S,STND,TRACK_DATA_1813,CA,CARD_NO_1813,2202,OTH_FI_NO_1,OT,7,PAY_,100000000013,COMPL_DATA_1813,TRN000000001813,A,A,REV_TXN_ID_1813,REC_TYPE_1813,3371.300,6,22540.400,24,ERR_CODE_18,ERR_PARAM_1813,EXTEN,5,13,2026-12-19 12:24:00,2026-12-19 12:24:00,1813
TXN0000000000001814,T,592602,2026-12-20,2026-12-20,SOUCE_CODE_1814,MS,SCR_FI_NO_1,SCR_TERM,440300,TRANS_,T,SC,2026-12-20,SCR_ABA_NO_,014,SCR_RCPT_N,SCR_PASS_THRU_1814,HOST_2_REG_DATA_1814,N,N,TRANS_AC_NO_1814,014,FC_AC_NO_1814,26264.000,T,PEN,FIN_INST_NO,2026-12-20,S,S,STND,TRACK_DATA_1814,CA,CARD_NO_1814,6102,OTH_FI_NO_1,OT,4,PAY_,100000000014,COMPL_DATA_1814,TRN000000001814,A,A,REV_TXN_ID_1814,REC_TYPE_1814,151632.800,35,124396.800,80,ERR_CODE_18,ERR_PARAM_1814,EXTEN,5,14,2026-12-20 13:31:00,2026-12-20 13:31:00,1814
TXN0000000000001815,T,911692,2026-12-21,2026-12-21,SOUCE_CODE_1815,MS,SCR_FI_NO_1,SCR_TERM,881722,TRANS_,T,SC,2026-12-21,SCR_ABA_NO_,015,SCR_RCPT_N,SCR_PASS_THRU_1815,HOST_2_REG_DATA_1815,N,N,TRANS_AC_NO_1815,015,FC_AC_NO_1815,3283.200,T,EUR,FIN_INST_NO,2026-12-21,S,S,STND,TRACK_DATA_1815,CA,CARD_NO_1815,4537,OTH_FI_NO_1,OT,6,PAY_,100000000015,COMPL_DATA_1815,TRN000000001815,A,A,REV_TXN_ID_1815,REC_TYPE_1815,7818.700,62,366.400,9,ERR_CODE_18,ERR_PARAM_1815,EXTEN,3,15,2026-12-21 14:38:00,2026-12-21 14:38:00,1815
TXN0000000000001816,T,693261,2026-12-22,2026-12-22,SOUCE_CODE_1816,MS,SCR_FI_NO_1,SCR_TERM,502532,TRANS_,T,SC,2026-12-22,SCR_ABA_NO_,016,SCR_RCPT_N,SCR_PASS_THRU_1816,HOST_2_REG_DATA_1816,Y,N,TRANS_AC_NO_1816,016,FC_AC_NO_1816,8070.300,T,BRL,FIN_INST_NO,2026-12-22,S,S,STND,TRACK_DATA_1816,CA,CARD_NO_1816,5856,OTH_FI_NO_1,OT,8,PAY_,100000000016,COMPL_DATA_1816,TRN000000001816,A,A,REV_TXN_ID_1816,REC_TYPE_1816,16346.500,33,9505.600,77,ERR_CODE_18,ERR_PARAM_1816,EXTEN,8,16,2026-12-22 15:45:00,2026-12-22 15:45:00,1816
TXN0000000000001817,T,242228,2026-12-23,2026-12-23,SOUCE_CODE_1817,MS,SCR_FI_NO_1,SCR_TERM,310767,TRANS_,T,SC,2026-12-23,SCR_ABA_NO_,017,SCR_RCPT_N,SCR_PASS_THRU_1817,HOST_2_REG_DATA_1817,N,N,TRANS_AC_NO_1817,017,FC_AC_NO_1817,23187.900,T,USD,FIN_INST_NO,2026-12-23,S,S,STND,TRACK_DATA_1817,CA,CARD_NO_1817,2740,OTH_FI_NO_1,OT,6,PAY_,100000000017,COMPL_DATA_1817,TRN000000001817,A,A,REV_TXN_ID_1817,REC_TYPE_1817,10573.100,59,10442.500,72,ERR_CODE_18,ERR_PARAM_1817,EXTEN,2,17,2026-12-23 16:52:00,2026-12-23 16:52:00,1817
TXN0000000000001818,T,377492,2026-12-24,2026-12-24,SOUCE_CODE_1818,MS,SCR_FI_NO_1,SCR_TERM,832470,TRANS_,T,SC,2026-12-24,SCR_ABA_NO_,018,SCR_RCPT_N,SCR_PASS_THRU_1818,HOST_2_REG_DATA_1818,N,N,TRANS_AC_NO_1818,018,FC_AC_NO_1818,16388.300,T,PEN,FIN_INST_NO,2026-12-24,S,S,STND,TRACK_DATA_1818,CA,CARD_NO_1818,6563,OTH_FI_NO_1,OT,8,PAY_,100000000018,COMPL_DATA_1818,TRN000000001818,A,A,REV_TXN_ID_1818,REC_TYPE_1818,10173.500,95,11027.300,21,ERR_CODE_18,ERR_PARAM_1818,EXTEN,4,18,2026-12-24 17:59:00,2026-12-24 17:59:00,1818
TXN0000000000001819,T,378850,2026-12-25,2026-12-25,SOUCE_CODE_1819,MS,SCR_FI_NO_1,SCR_TERM,841482,TRANS_,T,SC,2026-12-25,SCR_ABA_NO_,019,SCR_RCPT_N,SCR_PASS_THRU_1819,HOST_2_REG_DATA_1819,N,N,TRANS_AC_NO_1819,019,FC_AC_NO_1819,18616.400,T,EUR,FIN_INST_NO,2026-12-25,S,S,STND,TRACK_DATA_1819,CA,CARD_NO_1819,1363,OTH_FI_NO_1,OT,7,PAY_,100000000019,COMPL_DATA_1819,TRN000000001819,A,A,REV_TXN_ID_1819,REC_TYPE_1819,1544.400,88,7011.200,99,ERR_CODE_18,ERR_PARAM_1819,EXTEN,3,19,2026-12-25 18:06:00,2026-12-25 18:06:00,1819
TXN0000000000001820,T,678249,2026-12-26,2026-12-26,SOUCE_CODE_1820,MS,SCR_FI_NO_1,SCR_TERM,533219,TRANS_,T,SC,2026-12-26,SCR_ABA_NO_,020,SCR_RCPT_N,SCR_PASS_THRU_1820,HOST_2_REG_DATA_1820,N,N,TRANS_AC_NO_1820,020,FC_AC_NO_1820,16912.100,T,BRL,FIN_INST_NO,2026-12-26,S,S,STND,TRACK_DATA_1820,CA,CARD_NO_1820,8195,OTH_FI_NO_1,OT,1,PAY_,100000000020,COMPL_DATA_1820,TRN000000001820,F,F,REV_TXN_ID_1820,REC_TYPE_1820,382.700,23,4850.300,69,ERR_CODE_18,ERR_PARAM_1820,EXTEN,5,20,2026-12-26 19:13:00,2026-12-26 19:13:00,1820
TXN0000000000001821,T,471784,2026-12-27,2026-12-27,SOUCE_CODE_1821,MS,SCR_FI_NO_1,SCR_TERM,68533,TRANS_,T,SC,2026-12-27,SCR_ABA_NO_,021,SCR_RCPT_N,SCR_PASS_THRU_1821,HOST_2_REG_DATA_1821,Y,N,TRANS_AC_NO_1821,021,FC_AC_NO_1821,20943.000,T,USD,FIN_INST_NO,2026-12-27,S,S,STND,TRACK_DATA_1821,CA,CARD_NO_1821,2290,OTH_FI_NO_1,OT,9,PAY_,100000000021,COMPL_DATA_1821,TRN000000001821,A,A,REV_TXN_ID_1821,REC_TYPE_1821,23749.500,14,19213.100,70,ERR_CODE_18,ERR_PARAM_1821,EXTEN,2,21,2026-12-27 20:20:00,2026-12-27 20:20:00,1821
TXN0000000000001822,T,657698,2026-12-28,2026-12-28,SOUCE_CODE_1822,MS,SCR_FI_NO_1,SCR_TERM,376809,TRANS_,T,SC,2026-12-28,SCR_ABA_NO_,022,SCR_RCPT_N,SCR_PASS_THRU_1822,HOST_2_REG_DATA_1822,N,N,TRANS_AC_NO_1822,022,FC_AC_NO_1822,294.300,T,PEN,FIN_INST_NO,2026-12-28,S,S,STND,TRACK_DATA_1822,CA,CARD_NO_1822,4994,OTH_FI_NO_1,OT,0,PAY_,100000000022,COMPL_DATA_1822,TRN000000001822,A,A,REV_TXN_ID_1822,REC_TYPE_1822,24199.400,72,8843.300,65,ERR_CODE_18,ERR_PARAM_1822,EXTEN,8,22,2026-12-28 21:27:00,2026-12-28 21:27:00,1822
TXN0000000000001823,T,451110,2026-12-29,2026-12-29,SOUCE_CODE_1823,MS,SCR_FI_NO_1,SCR_TERM,490243,TRANS_,T,SC,2026-12-29,SCR_ABA_NO_,023,SCR_RCPT_N,SCR_PASS_THRU_1823,HOST_2_REG_DATA_1823,N,N,TRANS_AC_NO_1823,023,FC_AC_NO_1823,1901.100,T,EUR,FIN_INST_NO,2026-12-29,S,S,STND,TRACK_DATA_1823,CA,CARD_NO_1823,4357,OTH_FI_NO_1,OT,3,PAY_,100000000023,COMPL_DATA_1823,TRN000000001823,A,A,REV_TXN_ID_1823,REC_TYPE_1823,18307.200,55,20501.800,93,ERR_CODE_18,ERR_PARAM_1823,EXTEN,2,23,2026-12-29 22:34:00,2026-12-29 22:34:00,1823
